time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,source_negative,source_negative_relative,source_minimum,repair_moved,repair_moved_relative,repair_gross,repair_gross_relative,repair_events,increment_left,increment_left_relative,increment_left_gross,increment_left_gross_relative,increment_moved_gross,increment_moved_gross_relative,led_repair_retained,led_repair_retained_relative,led_repair_attempted,led_repair_attempted_relative,led_repair_events,led_repairnet_retained,led_repairnet_retained_relative,led_repairnet_attempted,led_repairnet_attempted_relative,led_repairnet_events,inc_left_retained,inc_left_retained_relative,inc_left_attempted,inc_left_attempted_relative,inc_left_events,inc_moved_retained,inc_moved_retained_relative,inc_moved_attempted,inc_moved_attempted_relative,inc_moved_events,led_fix_pbl_retained,led_fix_pbl_retained_relative,led_fix_pbl_attempted,led_fix_pbl_attempted_relative,led_fix_pbl_events,led_fix_pbl_inventory_fraction,led_fix_free_retained,led_fix_free_retained_relative,led_fix_free_attempted,led_fix_free_attempted_relative,led_fix_free_events,led_fix_free_inventory_fraction,led_fix_sfc_retained,led_fix_sfc_retained_relative,led_fix_sfc_attempted,led_fix_sfc_attempted_relative,led_fix_sfc_events,led_fix_sfc_inventory_fraction,led_fix_rad_retained,led_fix_rad_retained_relative,led_fix_rad_attempted,led_fix_rad_attempted_relative,led_fix_rad_events,led_fix_rad_inventory_fraction,led_inc_pbl_retained,led_inc_pbl_retained_relative,led_inc_pbl_attempted,led_inc_pbl_attempted_relative,led_inc_pbl_events,led_inc_pbl_inventory_fraction,led_inc_free_retained,led_inc_free_retained_relative,led_inc_free_attempted,led_inc_free_attempted_relative,led_inc_free_events,led_inc_free_inventory_fraction,led_inc_sfc_retained,led_inc_sfc_retained_relative,led_inc_sfc_attempted,led_inc_sfc_attempted_relative,led_inc_sfc_events,led_inc_sfc_inventory_fraction,led_inc_rad_retained,led_inc_rad_retained_relative,led_inc_rad_attempted,led_inc_rad_attempted_relative,led_inc_rad_events,led_inc_rad_inventory_fraction,ledger_cadence_step
1.1448e6,6.68043956423619e-5,6.392752320228911e-14,1.0632558501990968e-5,1.0174676737958623e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.2893769023565072e-70,4.617867919855609e6,0.004419003506477029,4.617867919855609e6,0.004419003506477029,249.0,4.945886394395956e-5,4.732896154413214e-14,5.63666762327539e-5,5.39392949828637e-14,1.69056503264448e8,0.16177623389923634,723376.9037752883,0.0006922253147481634,723376.9037752883,0.0006922253147481634,24.0,0.0,0.0,0.0,0.0,0.0,0.0033330572690773914,3.1895220943872907e-12,0.002470250076694213,2.3638709335645528e-12,0.0,4.1155885078241277e8,0.3938354314789507,2.8522118715210414e8,0.27293838802260484,6.868784e6,723376.9037752881,0.0006922253147481633,723376.9037752881,0.0006922253147481633,24.0,0.006209653724568908,723376.9037752883,0.0006922253147481634,723376.9037752883,0.0006922253147481634,24.0,0.0007790730000802548,3.130955129305266e6,0.002996123305201597,3.130955129305266e6,0.002996123305201597,86.0,0.039744267535013054,40158.9829997661,3.842957177910508e-5,40158.9829997661,3.842957177910508e-5,115.0,0.007165995084397336,2.2801734850903672e8,0.21819798229104265,1.5804223175446433e8,0.15123628228766456,3.218599e6,1.9573596696906825,2.155136262518897e8,0.20623272181644786,1.4627840323187912e8,0.13997905267583885,6.868783e6,0.23210700602405693,1.0737076857898961e8,0.10274694102955731,7.2363597547557e7,0.06924732297539285,3.087686e6,1.3629618999970252,1.1487962873826465e6,0.0010993243874178281,729456.4828959598,0.0006980430821504393,4.885916e6,0.20499195779947668,1.0
1.1664e6,6.212888151170643e-5,5.948609294835514e-14,1.1448443294672692e-5,1.0961458590117277e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.3138659270366781e-70,4.617867919855609e6,0.004421436755657655,4.617867919855609e6,0.004421436755657655,249.0,4.5606612761897534e-5,4.366663522347004e-14,5.6396806883350425e-5,5.399784471608903e-14,1.695576822592779e8,0.16234517347753302,723376.9037752883,0.0006926064768534776,723376.9037752883,0.0006926064768534776,24.0,0.0,0.0,0.0,0.0,0.0,0.00340332521542754,3.2585572952936124e-12,0.0025214037348698652,2.4141502837860927e-12,0.0,4.1348598642736447e8,0.3958974509596792,2.8635971740480226e8,0.2741787772728071,6.99838e6,723376.9037752881,0.0006926064768534775,723376.9037752881,0.0006926064768534775,24.0,0.006209421181293588,723376.9037752883,0.0006926064768534776,723376.9037752883,0.0006926064768534776,24.0,0.0007795595027351589,3.130955129305266e6,0.0029977730695809985,3.130955129305266e6,0.0029977730695809985,86.0,0.039541501122507636,40158.9829997661,3.845073236970119e-5,40158.9829997661,3.845073236970119e-5,115.0,0.0070998246748968825,2.2928517044780812e8,0.21953202164709548,1.5879197559840876e8,0.15203740981752698,3.290076e6,1.9681692717927879,2.1626192535138318e8,0.20706274891201212,1.467194342067286e8,0.14047840051501706,6.998381e6,0.23305836571171934,1.0838117115361741e8,0.10377093976624842,7.296140141496019e7,0.0698578278025943,3.15907e6,1.368768961495908,1.1788736312955003e6,0.0011287276496744225,747251.975809006,0.0007154659702097004,4.992115e6,0.2084165352520464,1.0
1.188e6,6.0690656982040856e-5,5.813739244462669e-14,1.192599158396751e-5,1.1424263428448371e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.341004122906321e-70,4.617867919855609e6,0.004423593562243713,4.617867919855609e6,0.004423593562243713,249.0,4.3324884079554926e-5,4.1502200068395826e-14,5.450362302008235e-5,5.2210647877978575e-14,1.6996194753910986e8,0.1628116243272542,723376.9037752883,0.0006929443349510548,723376.9037752883,0.0006929443349510548,24.0,0.0,0.0,0.0,0.0,0.0,0.0034730721658624134,3.3269595278067607e-12,0.002572641965265669,2.4644105533150607e-12,0.0,4.151161242357184e8,0.3976521300787016,2.873282840963795e8,0.2752403424780108,7.12798e6,723376.9037752881,0.0006929443349510547,723376.9037752881,0.0006929443349510547,24.0,0.0062089931426820765,723376.9037752883,0.0006929443349510548,723376.9037752883,0.0006929443349510548,24.0,0.0007799942991696457,3.130955129305266e6,0.0029992354034460503,3.130955129305266e6,0.0029992354034460503,86.0,0.03935243020128381,40158.9829997661,3.846948889555393e-5,40158.9829997661,3.846948889555393e-5,115.0,0.007038031290031305,2.3063301595458013e8,0.2209302522990811,1.595904324210012e8,0.15287644031951989,3.36182e6,1.9796026207976833,2.1665810903377384e8,0.20754327169228912,1.4695553505507395e8,0.14077309487579107,7.127981e6,0.23361554541381274,1.0952051373014386e8,0.10491297020150311,7.363617955300263e7,0.07053829504700726,3.230408e6,1.3765442793587923,1.2131895148142953e6,0.001162150460050814,767547.7358235747,0.0007352568938372903,5.097863e6,0.2126165835935297,1.0
1.2096e6,7.040161128816733e-5,6.749120411390353e-14,1.1506317525242002e-5,1.1030645612879819e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.4946207226215393e-70,4.617867919855609e6,0.004426964960706869,4.617867919855609e6,0.004426964960706869,249.0,5.292770688543014e-5,5.0739672051878285e-14,6.35794718857028e-5,6.095109239656526e-14,1.701276186567666e8,0.16309453187339223,723376.9037752883,0.0006934724556820926,723376.9037752883,0.0006934724556820926,24.0,0.0,0.0,0.0,0.0,0.0,0.0035433207420950807,3.396839632929835e-12,0.002622882948112,2.5144527970151265e-12,0.0,4.161874629871605e8,0.39898224628894463,2.8798871775448525e8,0.2760832454943559,7.257576e6,723376.9037752881,0.0006934724556820925,723376.9037752881,0.0006934724556820925,24.0,0.006226394308738379,723376.9037752883,0.0006934724556820926,723376.9037752883,0.0006934724556820926,24.0,0.0007803892890590873,3.130955129305266e6,0.0030015212413033354,3.130955129305266e6,0.0030015212413033354,86.0,0.0393329472618795,40158.9829997661,3.849880803934866e-5,40158.9829997661,3.849880803934866e-5,115.0,0.006977400771204986,2.3154839311234027e8,0.22197616753152216,1.6015316574480838e8,0.15353242349138368,3.434466e6,1.9930296219687569,2.1697223817130828e8,0.20800259178061575,1.4714508713399526e8,0.14106209969355823,7.257576e6,0.23407273553851965,1.1030016953820954e8,0.10574035337956328,7.411555854939191e7,0.07105161655460161,3.302973e6,1.385657274617483,1.2374618324956046e6,0.0011863050801248225,782356.5596804358,0.0007500138887889105,5.204717e6,0.2150021364943892,1.0
1.2312e6,7.360205900520013e-5,7.06138309679553e-14,1.1454673661478991e-5,1.0989616332168366e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.5815166622174407e-70,4.617867919855609e6,0.004430383458457171,4.617867919855609e6,0.004430383458457171,249.0,5.6293660808780224e-5,5.4008150079575454e-14,6.680266401874394e-5,6.409048998065957e-14,1.702786586254136e8,0.1633653810795646,723376.9037752883,0.0006940079543929897,723376.9037752883,0.0006940079543929897,24.0,0.0,0.0,0.0,0.0,0.0,0.003608734419779177,3.462220565168225e-12,0.0026713943937952908,2.562936346099726e-12,0.0,4.1710479791279596e8,0.4001704312872061,2.885321453443667e8,0.2768178012347336,7.387173e6,723376.9037752881,0.0006940079543929896,723376.9037752881,0.0006940079543929896,24.0,0.006247897363910664,723376.9037752883,0.0006940079543929897,723376.9037752883,0.0006940079543929897,24.0,0.0007807304303457228,3.130955129305266e6,0.0030038390128922115,3.130955129305266e6,0.0030038390128922115,86.0,0.0393595648648142,40158.9829997661,3.8528536778979516e-5,40158.9829997661,3.8528536778979516e-5,115.0,0.0069219711692217615,2.3233627493350834e8,0.22290347128359575,1.6061967870760643e8,0.1540985537046576,3.507541e6,2.0067176490180327,2.1720092682219526e8,0.20838261510621744,1.4728000768224987e8,0.14130047050312505,7.387172e6,0.23442187908457152,1.1097701568643141e8,0.10647137230843129,7.451627769210151e7,0.07149093256942053,3.376003e6,1.3951036878586076,1.2573233995648187e6,0.0012062763353217095,794094.7054435153,0.0007618546282621645,5.310562e6,0.21671754790768127,1.0
1.2528e6,6.617153253563701e-5,6.353405938063924e-14,1.1582145716127455e-5,1.1120503114951382e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.769931515996715e-70,4.617867919855609e6,0.004433808367277085,4.617867919855609e6,0.004433808367277085,249.0,4.882486214489501e-5,4.687879473087108e-14,5.9940849550489167e-5,5.755171973107575e-14,1.703320663652091e8,0.16354294972760375,723376.9037752883,0.0006945444573811349,723376.9037752883,0.0006945444573811349,24.0,0.0,0.0,0.0,0.0,0.0,0.0036776491950415075,3.5310649970678953e-12,0.0027213106184002314,2.6128442820859624e-12,0.0,4.181618708244925e8,0.40149472308767264,2.8919937105795044e8,0.2776724266397175,7.516772e6,723376.9037752881,0.0006945444573811348,723376.9037752881,0.0006945444573811348,24.0,0.006271774712132318,723376.9037752883,0.0006945444573811349,723376.9037752883,0.0006945444573811349,24.0,0.0007810375697765157,3.130955129305266e6,0.0030061611312427617,3.130955129305266e6,0.0030061611312427617,86.0,0.03940987547655392,40158.9829997661,3.8558321272053326e-5,40158.9829997661,3.8558321272053326e-5,115.0,0.00686898029627969,2.332474443113435e8,0.22395063873242335,1.611907840427149e8,0.15476602177025664,3.57986e6,2.0222866050417987,2.1746576847839636e8,0.20879799089316606,1.4744206121447247e8,0.14156529724257444,7.516771e6,0.2348000529675626,1.1176451093836738e8,0.10730978719258372,7.500899461991999e7,0.07201927680453062,3.448281e6,1.4067992918685992,1.279125678547522e6,0.0012281421285259097,807599.453872056,0.0007754100546250116,5.41757e6,0.2187876391804915,1.0
1.2744e6,5.286471942771947e-5,5.0794277308546715e-14,1.5348063385015423e-5,1.4746957823043844e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.847164366617645e-70,4.617867919855609e6,0.0044370095260998586,4.617867919855609e6,0.0044370095260998586,249.0,3.280968948865552e-5,3.1524700865436366e-14,4.759930713395622e-5,4.573508442738666e-14,1.703300793962616e8,0.16365911671336605,723376.9037752883,0.0006950459105187948,723376.9037752883,0.0006950459105187948,24.0,0.0,0.0,0.0,0.0,0.0,0.0037475098112796793,3.6007389168290756e-12,0.0027715821007272645,2.6630333298227486e-12,0.0,4.192136480434546e8,0.4027951821320263,2.898384156868379e8,0.278486919451001,7.646372e6,723376.9037752881,0.0006950459105187947,723376.9037752881,0.0006950459105187947,24.0,0.006294742187490628,723376.9037752883,0.0006950459105187948,723376.9037752883,0.0006950459105187948,24.0,0.0007813164498185301,3.130955129305266e6,0.0030083315451241957,3.130955129305266e6,0.0030083315451241957,86.0,0.039454710589722206,40158.9829997661,3.858615993807289e-5,40158.9829997661,3.858615993807289e-5,115.0,0.006818831256390455,2.3415897559668347e8,0.22498815976892542,1.617432956967053e8,0.15540863364743168,3.652221e6,2.03762433466622,2.176804204390633e8,0.20915498578481354,1.4757087188007894e8,0.14179127157176152,7.646371e6,0.23511573621555273,1.125586049277828e8,0.10815025699667451,7.548993361350758e7,0.07253337695683862,3.520549e6,1.4184065240161923,1.299619462690647e6,0.0012487199799433599,819977.3392855668,0.0007878629984094124,5.522742e6,0.22067007557586724,1.0
1.296e6,4.7403496957563486e-5,4.5575646146359845e-14,1.9116547212463837e-5,1.8379424456288368e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.9553917767495788e-70,4.617867919855609e6,0.004439805663585872,4.617867919855609e6,0.004439805663585872,249.0,2.14701759953937e-5,2.0642298705138142e-14,4.342903101955668e-5,4.1754433264670605e-14,1.7037524460518667e8,0.16380567592253445,723376.9037752883,0.0006954839181258261,723376.9037752883,0.0006954839181258261,24.0,0.0,0.0,0.0,0.0,0.0,0.0038165954532315104,3.669429789452095e-12,0.0028219986945038663,2.713184093598321e-12,0.0,4.2031394787376225e8,0.4041068905912788,2.905358849173529e8,0.27933299299979325,7.775971e6,723376.9037752881,0.000695483918125826,723376.9037752881,0.000695483918125826,24.0,0.006314290329082621,723376.9037752883,0.0006954839181258261,723376.9037752883,0.0006954839181258261,24.0,0.0007815694396751294,3.130955129305266e6,0.0030102273509713994,3.130955129305266e6,0.0030102273509713994,86.0,0.03947442871993356,40158.9829997661,3.861047636282012e-5,40158.9829997661,3.861047636282012e-5,115.0,0.006766830115560748,2.3508383395797667e8,0.22601914033451628,1.6231959909392136e8,0.15606065133857577,3.724899e6,2.052025122087159,2.1795360686589915e8,0.20954944466935832,1.4774548169628194e8,0.14204850328956267,7.775968e6,0.23548702965815305,1.1336842128123279e8,0.10899700199566224,7.599334187732182e7,0.07306308355226854,3.593175e6,1.4293253911787691,1.3202661359421057e6,0.0012693574544634615,832673.6117117193,0.0008005662096355042,5.628229e6,0.22246620760540914,1.0
1.3176e6,4.5786237003953706e-5,4.403760874286955e-14,2.11394410924403e-5,2.033210188885882e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.051509105013193e-70,4.617867919855609e6,0.004441506312547365,4.617867919855609e6,0.004441506312547365,249.0,1.528504362673123e-5,1.4701290494642683e-14,4.1964959369492716e-5,4.036227003028349e-14,1.7046911346434534e8,0.16395870490161554,723376.9037752883,0.0006957503203273452,723376.9037752883,0.0006957503203273452,24.0,0.0,0.0,0.0,0.0,0.0,0.0038843186407089615,3.735972111388083e-12,0.0028721756633925924,2.762484021002921e-12,0.0,4.2170194155546314e8,0.40559666667353156,2.9148402166487694e8,0.28035191666368064,7.905567e6,723376.9037752881,0.0006957503203273451,723376.9037752881,0.0006957503203273451,24.0,0.006321832180205573,723376.9037752883,0.0006957503203273452,723376.9037752883,0.0006957503203273452,24.0,0.0007817903958704689,3.130955129305266e6,0.00301138040594862,3.130955129305266e6,0.00301138040594862,86.0,0.039403014462838934,40158.9829997661,3.862526594405511e-5,40158.9829997661,3.862526594405511e-5,115.0,0.006709765412913031,2.3609988917092228e8,0.2270829669327514,1.6298787644173288e8,0.15676318479617363,3.797417e6,2.0633557268886293,2.184268541982779e8,0.2100848851869823,1.480822803763056e8,0.14242685033060354,7.905565e6,0.23606506638682984,1.1426007917438652e8,0.10989635730877889,7.657705087940797e7,0.07365248655439804,3.665558e6,1.4379610586219018,1.3431300744036958e6,0.0012918344152690181,847384.6677249832,0.0008150220872869935,5.733841e6,0.22441025755880606,1.0
1.3392e6,5.751382997727889e-5,5.533674357143754e-14,1.5347022521370403e-5,1.4766087568601374e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.160376260732442e-70,4.617867919855609e6,0.0044430665290203925,4.617867919855609e6,0.0044430665290203925,249.0,3.340961337254043e-5,3.2144950331902946e-14,4.870232094191827e-5,4.6858778946932715e-14,1.7056644912935898e8,0.16410995166016146,723376.9037752883,0.0006959947241476937,723376.9037752883,0.0006959947241476937,24.0,0.0,0.0,0.0,0.0,0.0,0.003952753270153275,3.8031286422421224e-12,0.0029215929508303,2.8110011105865304e-12,0.0,4.2287828239032143e8,0.40687095753852126,2.9222161622531205e8,0.2811600731420494,8.035166e6,723376.9037752881,0.0006959947241476935,723376.9037752881,0.0006959947241476935,24.0,0.00632867825455201,723376.9037752883,0.0006959947241476937,723376.9037752883,0.0006959947241476937,24.0,0.0007819943464284176,3.130955129305266e6,0.0030124382464615644,3.130955129305266e6,0.0030124382464615644,86.0,0.039336158780626566,40158.9829997661,3.863883426344052e-5,40158.9829997661,3.863883426344052e-5,115.0,0.006649105896840575,2.370994560510499e8,0.22812446685618945,1.6360523903019214e8,0.1574122461107888,3.870032e6,2.074335196278975,2.186950046900438e8,0.21041668412046607,1.4825257055722308e8,0.14264072630830638,8.035164e6,0.2364165297056209,1.1514682684180477e8,0.11078814317403139,7.712350252740023e7,0.07420412593589858,3.738117e6,1.446662017395181,1.3636948703668138e6,0.0013120745633004257,859953.6809744972,0.0008274016240302384,5.83932e6,0.22578638518062166,1.0
1.3608e6,7.123310386236362e-5,6.855531199330223e-14,1.338530463395503e-5,1.2882124820493998e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.2521053440030576e-70,4.617867919855609e6,0.004444273221636622,4.617867919855609e6,0.004444273221636622,249.0,5.066052255545466e-5,4.875609430474252e-14,5.975488949622572e-5,5.750858618282767e-14,1.7091113767240745e8,0.16448625331420932,723376.9037752883,0.0006961837493826476,723376.9037752883,0.0006961837493826476,24.0,0.0,0.0,0.0,0.0,0.0,0.004019634479671177,3.868528547981609e-12,0.0029705235039235367,2.8588557082729117e-12,0.0,4.2457809102750665e8,0.40861736913994384,2.932578569842383e8,0.2822337198570947,8.164765e6,723376.9037752881,0.0006961837493826475,723376.9037752881,0.0006961837493826475,24.0,0.006332857559515422,723376.9037752883,0.0006961837493826476,723376.9037752883,0.0006961837493826476,24.0,0.0007821691778872183,3.130955129305266e6,0.003013256394685344,3.130955129305266e6,0.003013256394685344,86.0,0.039253314758416424,40158.9829997661,3.864932818598273e-5,40158.9829997661,3.864932818598273e-5,115.0,0.006586489260919949,2.383044347653327e8,0.2293461043939808,1.6433614673989326e8,0.1581584291665689,3.942866e6,2.086254113579624,2.192698137624601e8,0.21102703206986076,1.4860383916881666e8,0.1430175298454655,8.164763e6,0.2370909121800549,1.1616810276610422e8,0.11180111629261828,7.77430539470157e7,0.07482054030592036,3.81092e6,1.4564191802320012,1.385378610320331e6,0.0013332995153891973,873092.4766912231,0.0008402712207265831,5.944404e6,0.22721644468029006,1.0
1.3824e6,6.858911811607929e-5,6.587300694102942e-14,1.3035695224787971e-5,1.2519485096314392e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.65006263891218e-69,5.819064468708226e6,0.005588631034573011,5.819064468708226e6,0.005588631034573011,408.0,4.840419605244797e-5,4.6487402522680486e-14,5.792352487707178e-5,5.562976841047549e-14,2.1628361610835075e8,0.207718841362335,723376.9037752883,0.00069473136719335,723376.9037752883,0.00069473136719335,24.0,0.0,0.0,0.0,0.0,0.0,0.004086446394015243,3.924624183409723e-12,0.0030206569915398056,2.9010397630921573e-12,0.0,5.096121434689664e8,0.4894316356007265,3.434984901498057e8,0.3298960395959193,8.294363e6,723376.9037752881,0.0006947313671933499,723376.9037752881,0.0006947313671933499,24.0,0.006181456217082888,723376.9037752883,0.00069473136719335,723376.9037752883,0.00069473136719335,24.0,0.0007826985399179519,4.268475115945804e6,0.004099444615462889,4.268475115945804e6,0.004099444615462889,156.0,0.051185658995100476,103835.54521184602,9.972368472342293e-5,103835.54521184602,9.972368472342293e-5,204.0,0.01557740028565801,2.708350617198367e8,0.26011006396600034,1.8367784640179333e8,0.1764042516257723,4.017075e6,2.314360698184769,2.7462096112516284e8,0.2637460427430277,1.810520466013652e8,0.1738824328120849,8.294361e6,0.29714167563511373,1.37964228086985e8,0.13250088066458474,9.07489728286731e7,0.08715533719091625,3.885045e6,1.6544057867414634,1.7904515560582797e6,0.0017195501417615522,1.1144438040573965e6,0.0010703121202960948,6.053571e6,0.26860340092495794,1.0
1.404e6,6.528493350330849e-5,6.253525455418857e-14,1.4696039370285735e-5,1.4077069756265e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.6168080878793385e-69,5.819064468708226e6,0.0055739763876677855,5.819064468708226e6,0.0055739763876677855,408.0,4.429865527790437e-5,4.243287900525487e-14,5.608951257472947e-5,5.372712750796189e-14,2.1770376763849542e8,0.2085344932761446,723376.9037752883,0.0006929096253719235,723376.9037752883,0.0006929096253719235,24.0,0.0,0.0,0.0,0.0,0.0,0.004152855157491042,3.977944687455586e-12,0.003070670018550219,2.9413391567936804e-12,0.0,5.1655193124413437e8,0.494795732757737,3.475635750892623e8,0.33292484920535875,8.423963e6,723376.9037752881,0.0006929096253719234,723376.9037752881,0.0006929096253719234,24.0,0.005994018004227911,723376.9037752883,0.0006929096253719235,723376.9037752883,0.0006929096253719235,24.0,0.0007834800711391352,4.268475115945804e6,0.004088694950119893,4.268475115945804e6,0.004088694950119893,156.0,0.04920052845731991,103835.54521184602,9.946218680404534e-5,103835.54521184602,9.946218680404534e-5,204.0,0.014328095741559204,2.7499645091697043e8,0.26341411619450705,1.861154057039276e8,0.1782765738983462,4.092675e6,2.27866506283582,2.792595068174555e8,0.267497620176357,1.8376914352013302e8,0.1760291318770255,8.423961e6,0.3024623223740451,1.4161667503291687e8,0.13565204630027622,9.288839412186833e7,0.0889761091852296,3.960645e6,1.6323429470067734,1.9450334503150345e6,0.0018631122895407144,1.204991822987042e6,0.001154239827515358,6.165714e6,0.2683919599958885,1.0
1.4256e6,5.8768277720325283e-5,5.625247608744361e-14,1.6127535489651505e-5,1.5437134448594797e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.202613430627059e-69,5.819064468708226e6,0.005569957085267641,5.819064468708226e6,0.005569957085267641,408.0,3.436880833077587e-5,3.289751961052027e-14,4.758598701468969e-5,4.5548886244039786e-14,2.1831555395696887e8,0.20896971895152253,723376.9037752883,0.0006924099796743741,723376.9037752883,0.0006924099796743741,24.0,0.0,0.0,0.0,0.0,0.0,0.004222063385574029,4.0413217614940125e-12,0.003121133386732727,2.9875212957309856e-12,0.0,5.182171439306837e8,0.496032870586951,3.4853906117806125e8,0.3336185092536419,8.553563e6,723376.9037752881,0.000692409979674374,723376.9037752881,0.000692409979674374,24.0,0.0059152482730644995,723376.9037752883,0.0006924099796743741,723376.9037752883,0.0006924099796743741,24.0,0.0007842051977188639,4.268475115945804e6,0.004085746659656583,4.268475115945804e6,0.004085746659656583,156.0,0.04827263312261554,103835.54521184602,9.939046626230972e-5,103835.54521184602,9.939046626230972e-5,204.0,0.01384775374547693,2.7639017870009154e8,0.26455823653913113,1.8693183482112458e8,0.1789295003385896,4.168275e6,2.26011712388813,2.8020504791506785e8,0.26820979563898134,1.843230120759105e8,0.17643235826153364,8.553561e6,0.3037673083772102,1.429546556721376e8,0.1368349330918787,9.367217297298425e7,0.08966217617092545,4.036245e6,1.61668920609412,2.0262913768640663e6,0.001939548199211855,1.252591672144404e6,0.0011989696791856925,6.275467e6,0.2702310075624837,1.0
1.4472e6,6.445784388529413e-5,6.170871985854512e-14,1.5216868463391889e-5,1.456786973518382e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.338597262838113e-69,5.819064468708226e6,0.005570881641299427,5.819064468708226e6,0.005570881641299427,408.0,4.3865815986248034e-5,4.19949409862194e-14,5.608791069314374e-5,5.36957639255437e-14,2.18654967304804e8,0.2093293431766473,723376.9037752883,0.0006925249126645887,723376.9037752883,0.0006925249126645887,24.0,0.0,0.0,0.0,0.0,0.0,0.004294150931405187,4.111005595035877e-12,0.0031736511744911073,3.0382951003437954e-12,0.0,5.20014809806699e8,0.49783620249167726,3.4963433761137587e8,0.33472244946608837,8.683162e6,723376.9037752881,0.0006925249126645886,723376.9037752881,0.0006925249126645886,24.0,0.005884728587508555,723376.9037752883,0.0006925249126645887,723376.9037752883,0.0006925249126645887,24.0,0.0007848923898852751,4.268475115945804e6,0.004086424851904873,4.268475115945804e6,0.004086424851904873,156.0,0.04782905802916216,103835.54521184602,9.940696406537681e-5,103835.54521184602,9.940696406537681e-5,204.0,0.013643055793338863,2.77532040407411e8,0.2656953118653512,1.8762279795041656e8,0.17962069439372216,4.242176e6,2.257745199786491,2.811218072487799e8,0.269131975318844,1.848777394595254e8,0.1769927125190698,8.68316e6,0.3050282169485825,1.4397625029862702e8,0.13783566995775268,9.42898308884928e7,0.09026837401142224,4.109731e6,1.613280678298709,2.0845887991023446e6,0.0019956811843254317,1.287678703998735e6,0.0012327592675032244,6.383129e6,0.2738962003261862,1.0
1.4688e6,6.813516824167952e-5,6.527315768732421e-14,1.545718692358385e-5,1.4807909417450414e-14,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.408486063605592e-69,5.819064468708226e6,0.005574635279558162,5.819064468708226e6,0.005574635279558162,408.0,4.860656535491914e-5,4.6564851704733386e-14,5.926221870549192e-5,5.6772915460389227e-14,2.1921197366758227e8,0.2100039978385317,723376.9037752883,0.0006929915332418477,723376.9037752883,0.0006929915332418477,24.0,0.0,0.0,0.0,0.0,0.0,0.004363580370477098,4.180288637332986e-12,0.003224211763734024,3.088779088723198e-12,0.0,5.22441509576329e8,0.5004964090793713,3.5106858537160474e8,0.33632198647759204,8.812759e6,723376.9037752881,0.0006929915332418476,723376.9037752881,0.0006929915332418476,24.0,0.005880447237650689,723376.9037752883,0.0006929915332418477,723376.9037752883,0.0006929915332418477,24.0,0.0007855681820866689,4.268475115945804e6,0.0040891782689855445,4.268475115945804e6,0.0040891782689855445,156.0,0.047654793924981544,103835.54521184602,9.947394408892177e-5,103835.54521184602,9.947394408892177e-5,204.0,0.013554547324704206,2.7894243170781946e8,0.2672254842898052,1.884578471509879e8,0.1805416951619881,4.315072e6,2.2675679074616437,2.8229571596913195e8,0.270437914199462,1.8556857312897003e8,0.17777378479047312,8.812758e6,0.3065656800035387,1.4518029257367152e8,0.13908200969930612,9.500309523735072e7,0.09101250024386254,4.182392e6,1.6208450879146905,2.142291989971893e6,0.0020523052409253148,1.3218728113706254e6,0.0012663476833744815,6.490955e6,0.27965181000557804,1.0
