time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,exchange_volume_fraction,bound_partition,bound_evap,bound_evap_tropo,bound_evap_strat,fix_gross,fix_gross_relative,fix_events,increment_left,increment_left_relative,increment_left_net_abs,increment_left_net_abs_relative,increment_moved_net_abs,increment_moved_net_abs_relative,led_rescale_retained,led_rescale_retained_relative,led_rescale_attempted,led_rescale_attempted_relative,led_rescale_events,led_empty_retained,led_empty_retained_relative,led_empty_attempted,led_empty_attempted_relative,led_empty_events,led_repair_retained,led_repair_retained_relative,led_repair_attempted,led_repair_attempted_relative,led_repair_events,led_repairnet_retained,led_repairnet_retained_relative,led_repairnet_attempted,led_repairnet_attempted_relative,led_repairnet_events,led_leaknet_retained,led_leaknet_retained_relative,led_leaknet_attempted,led_leaknet_attempted_relative,led_leaknet_events,inc_left_retained,inc_left_retained_relative,inc_left_attempted,inc_left_attempted_relative,inc_left_events,inc_moved_retained,inc_moved_retained_relative,inc_moved_attempted,inc_moved_attempted_relative,inc_moved_events,led_fix_tropo_retained,led_fix_tropo_retained_relative,led_fix_tropo_attempted,led_fix_tropo_attempted_relative,led_fix_tropo_events,led_fix_tropo_inventory_fraction,led_fix_strat_retained,led_fix_strat_retained_relative,led_fix_strat_attempted,led_fix_strat_attempted_relative,led_fix_strat_events,led_fix_strat_inventory_fraction,led_fix_evap_retained,led_fix_evap_retained_relative,led_fix_evap_attempted,led_fix_evap_attempted_relative,led_fix_evap_events,led_fix_evap_inventory_fraction,led_fix_evap_tropo_retained,led_fix_evap_tropo_retained_relative,led_fix_evap_tropo_attempted,led_fix_evap_tropo_attempted_relative,led_fix_evap_tropo_events,led_fix_evap_tropo_inventory_fraction,led_fix_evap_strat_retained,led_fix_evap_strat_retained_relative,led_fix_evap_strat_attempted,led_fix_evap_strat_attempted_relative,led_fix_evap_strat_events,led_fix_evap_strat_inventory_fraction,led_inc_tropo_retained,led_inc_tropo_retained_relative,led_inc_tropo_attempted,led_inc_tropo_attempted_relative,led_inc_tropo_events,led_inc_tropo_inventory_fraction,led_inc_strat_retained,led_inc_strat_retained_relative,led_inc_strat_attempted,led_inc_strat_attempted_relative,led_inc_strat_events,led_inc_strat_inventory_fraction,led_inc_evap_retained,led_inc_evap_retained_relative,led_inc_evap_attempted,led_inc_evap_attempted_relative,led_inc_evap_events,led_inc_evap_inventory_fraction,led_inc_evap_tropo_retained,led_inc_evap_tropo_retained_relative,led_inc_evap_tropo_attempted,led_inc_evap_tropo_attempted_relative,led_inc_evap_tropo_events,led_inc_evap_tropo_inventory_fraction,led_inc_evap_strat_retained,led_inc_evap_strat_retained_relative,led_inc_evap_strat_attempted,led_inc_evap_strat_attempted_relative,led_inc_evap_strat_events,led_inc_evap_strat_inventory_fraction,led_leak_tropo_retained,led_leak_tropo_retained_relative,led_leak_tropo_attempted,led_leak_tropo_attempted_relative,led_leak_tropo_events,led_leak_tropo_inventory_fraction,led_leak_strat_retained,led_leak_strat_retained_relative,led_leak_strat_attempted,led_leak_strat_attempted_relative,led_leak_strat_events,led_leak_strat_inventory_fraction,led_leak_evap_retained,led_leak_evap_retained_relative,led_leak_evap_attempted,led_leak_evap_attempted_relative,led_leak_evap_events,led_leak_evap_inventory_fraction,led_leak_evap_tropo_retained,led_leak_evap_tropo_retained_relative,led_leak_evap_tropo_attempted,led_leak_evap_tropo_attempted_relative,led_leak_evap_tropo_events,led_leak_evap_tropo_inventory_fraction,led_leak_evap_strat_retained,led_leak_evap_strat_retained_relative,led_leak_evap_strat_attempted,led_leak_evap_strat_attempted_relative,led_leak_evap_strat_events,led_leak_evap_strat_inventory_fraction,ledger_cadence_step,void
36000.0,2.4919450085017633e-5,2.164675664792884e-6,2.4038447342389357e-5,2.088145677530853e-6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03357826140415233,0.00291683986121844,20.0,-1.1966932243747908e-6,-1.0395304439659777e-7,5.469682265279149e-5,4.751344051896886e-6,0.10830770497898908,0.009408355821565427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016789130702076164,0.00145841993060922,0.016789130702076164,0.00145841993060922,10.0,0.0,0.0,0.0,0.0,0.0,0.06667543109347972,0.005791888771028961,NaN,NaN,5034.0,9.848154684377222e-5,8.554787812594835e-6,5.775642735298974e-5,5.017122462568439e-6,4645.0,0.22757754973949676,0.019768958869219453,0.13612477780659615,0.011824739024656075,9000.0,0.0167891307020762,0.001458419930609223,0.0167891307020762,0.001458419930609223,10.0,0.0019664647138896998,0.01678913070207613,0.001458419930609217,0.01678913070207613,0.001458419930609217,10.0,0.005645038145259022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2054219731396094,0.017844372357815424,0.12308494235260521,0.010692008792493823,8999.0,0.024060510862940934,0.03602824853848476,0.0031296626767561577,0.021070095827482586,0.0018302941492287495,8997.0,0.012113839657074632,0.016281246609834765,0.0014143016081237902,0.00972310631844169,0.0008446162159244038,5763.0,0.013140229026250366,0.01628123839843023,0.0014143008948244392,0.009723101414618211,0.0008446157899444037,5763.0,0.013140229026250366,8.211404530351678e-9,7.132993505065038e-10,4.903823471607825e-9,4.259799994467697e-10,2490.0,0.01314022902625036,0.06120979703574875,0.0053171060211260335,NaN,NaN,5034.0,0.007169335217592015,0.005974683547080683,0.0005190023068358104,NaN,NaN,5002.0,0.002008878072820723,0.00548593623408904,0.0004765463372595792,NaN,NaN,4958.0,0.004427576110528985,0.005485933467271316,0.0004765460969146689,NaN,NaN,4958.0,0.004427576110528984,2.7668177213536082e-9,2.403449100962621e-10,NaN,NaN,1476.0,0.004427576110528984,1.0,0
39600.0,2.3994569961716334e-5,2.080983056045397e-6,2.6448127554609116e-5,2.293773357600616e-6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.03357826140415233,0.0029121502550365315,20.0,-5.200314417135826e-6,-4.5100896600499725e-7,5.749120639818413e-5,4.986054202142999e-6,0.11246795392179079,0.009754036302078403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016789130702076164,0.0014560751275182657,0.016789130702076164,0.0014560751275182657,10.0,0.0,0.0,0.0,0.0,0.0,0.07235175342661289,0.006274868572188662,NaN,NaN,5544.0,0.00010248516803653326,8.888256739765126e-6,6.009865023781733e-5,5.212190634616012e-6,5036.0,0.23745146668706593,0.02059351259877995,0.14185186100669578,0.01230242174352041,9900.0,0.0167891307020762,0.0014560751275182688,0.0167891307020762,0.0014560751275182688,10.0,0.0019552791890030453,0.01678913070207613,0.0014560751275182627,0.01678913070207613,0.0014560751275182627,10.0,0.005703140741923085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21453900364931122,0.018606377699929552,0.12836254760284532,0.01113253069417522,9899.0,0.02498542994921541,0.03728942930828436,0.0032340096398456876,0.02179233940070932,0.001889989656694091,9897.0,0.012666937157433595,0.017633469361825846,0.0015293022971364992,0.010506925372328118,0.0009112367383884676,6369.0,0.012966144851774447,0.01763346046843127,0.0015293015258368487,0.010506920073187532,0.0009112362788085798,6369.0,0.012966144851774445,8.893394570662042e-9,7.712996499542195e-10,5.299140579953276e-9,4.595798872861548e-10,2895.0,0.012966144851774442,0.0664641202176751,0.005764250337831553,NaN,NaN,5544.0,0.007740478848076744,0.0063967625711895,0.0005547736235919004,NaN,NaN,5512.0,0.0021729318738133484,0.006260086334910621,0.000542920069545539,NaN,NaN,5468.0,0.0046031319496766514,0.006260083177652296,0.0005429197957252085,NaN,NaN,5468.0,0.004603131949676648,3.1572583182805437e-9,2.738203299489444e-10,NaN,NaN,1705.0,0.004603131949676651,1.0,0
43200.0,2.3458381569299884e-5,2.029132732497534e-6,2.7209896294694107e-5,2.353635993869418e-6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03357826140415233,0.002904494886582134,20.0,-7.095603687095259e-6,-6.137644941864967e-7,5.8975815805959635e-5,5.10136464120912e-6,0.14660352709371774,0.012681097144176513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016789130702076164,0.001452247443291067,0.016789130702076164,0.001452247443291067,10.0,0.0,0.0,0.0,0.0,0.0,0.0743881849041885,0.006434523219526296,NaN,NaN,6057.0,0.00010438045730649268,9.02883269794076e-6,6.121931175663045e-5,5.295425388975688e-6,5406.0,0.28095928118900537,0.024302770942462942,0.16732474771916309,0.01447346747050031,10800.0,0.0167891307020762,0.0014522474432910701,0.0167891307020762,0.0014522474432910701,10.0,0.0019422669480639663,0.01678913070207613,0.001452247443291064,0.01678913070207613,0.001452247443291064,10.0,0.005756196547426438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25479472858993985,0.022039556408541376,0.15192517649647974,0.013141415898994287,10799.0,0.0294761765015011,0.04141281250438612,0.003582177787891656,0.024199869174336534,0.0020932708643493117,10797.0,0.01419848904550418,0.02487955123378759,0.0021520628620175734,0.014753680780381237,0.0012761825238391672,6984.0,0.016798560625829538,0.024879538685850393,0.0021520617766302456,0.014753673339400569,0.0012761818801998183,6984.0,0.01679856062582953,1.2547937182576308e-8,1.0853873267970876e-9,7.440980663372832e-9,6.436393483210636e-10,3330.0,0.01679856062582953,0.06835169358734565,0.0059123711655042445,NaN,NaN,6056.0,0.007907332288650301,0.006546166964257024,0.0005662386222309357,NaN,NaN,6024.0,0.0022443701432304465,0.006574983478994772,0.0005687312295371185,NaN,NaN,5978.0,0.0044393991494398296,0.006574980162918887,0.0005687309426989963,NaN,NaN,5978.0,0.004439399149439824,3.316075876757022e-9,2.8683812159399334e-10,NaN,NaN,1801.0,0.004439399149439828,1.0,0
46800.0,2.285804688616829e-5,1.979617984915371e-6,3.5988822652337996e-5,3.116807001634456e-6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03357826140415233,0.00290804067857927,20.0,-1.7395663054486318e-5,-1.5065489896701155e-6,6.870985569558201e-5,5.950607536736704e-6,0.15537815225720958,0.013456503357573273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016789130702076164,0.001454020339289635,0.016789130702076164,0.001454020339289635,10.0,0.0,0.0,0.0,0.0,0.0,0.08880609472486746,0.007691039534695587,NaN,NaN,6574.0,0.00011468051667388374,9.931890264184484e-6,6.726631333179614e-5,5.825589750240389e-6,5711.0,0.30737306261788644,0.02662000151924995,0.18284632332772016,0.01583538050900736,11700.0,0.0167891307020762,0.001454020339289638,0.0167891307020762,0.001454020339289638,10.0,0.0019392233650084602,0.01678913070207613,0.0014540203392896319,0.01678913070207613,0.0014540203392896319,10.0,0.0058112939331658765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27928712026524233,0.02418762237148319,0.16630705776310215,0.014402999705342916,11699.0,0.03225897271127383,0.04458640170434615,0.0038613991447359716,0.02602576493280875,0.002253957767640422,11697.0,0.015432882757540439,0.029465610220793022,0.0025518650924145534,0.017442443007907208,0.0015106003610574732,7613.0,0.018528315978580474,0.029465595359888866,0.002551863805388007,0.017442434210856284,0.001510599599190096,7613.0,0.018528315978580477,1.4860904146642121e-8,1.2870265455006102e-9,8.797050924160393e-9,7.618673769639622e-10,3798.0,0.018528315978580456,0.08168506473139008,0.007074323718317598,NaN,NaN,6566.0,0.009435008215151437,0.007631456987776169,0.0006609212755290766,NaN,NaN,6534.0,0.0026415089906230748,0.008832061814073925,0.0007648994902361883,NaN,NaN,6488.0,0.005553702462202465,0.008832057359646435,0.0007648991044611125,NaN,NaN,6488.0,0.005553702462202466,4.454427485216301e-9,3.8577507545368915e-10,NaN,NaN,2152.0,0.005553702462202464,1.0,0
50400.0,2.2521457261788502e-5,1.9491673312952203e-6,4.017996732522838e-5,3.477460573376108e-6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03357826140415233,0.002906101919155622,20.0,-2.3104311684967736e-5,-1.9996117047367844e-6,7.437352068788569e-5,6.4368142413322565e-6,0.16068096900254553,0.01390647558459767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016789130702076164,0.001453050959577811,0.016789130702076164,0.001453050959577811,10.0,0.0,0.0,0.0,0.0,0.0,0.09960443549947423,0.00862047732839555,NaN,NaN,7084.0,0.00012038916530436514,1.0419335894898194e-5,7.060578660381906e-5,6.110727696207557e-6,6066.0,0.3140870164603636,0.02718332763960352,0.1867723162913824,0.01616460662708423,12600.0,0.0167891307020762,0.0014530509595778141,0.0167891307020762,0.0014530509595778141,10.0,0.0019315028567882151,0.01678913070207613,0.001453050959577808,0.01678913070207613,0.001453050959577808,10.0,0.005865907900579328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28550759103114204,0.024709860592320512,0.16994105057801462,0.014707909003502453,12599.0,0.032846175153260146,0.0457767093693153,0.003961842495345679,0.026707000959735015,0.0023114140964540595,12597.0,0.015993797768146814,0.030654206610816505,0.002653033389360372,0.01813657967631326,0.0015696687916586128,8243.0,0.01798647727008556,0.030654191150446826,0.0026530320513098557,0.018136570529176305,0.001569668000000226,8243.0,0.01798647727008554,1.5460369655376747e-8,1.3380505138598298e-9,9.147136953825327e-9,7.916583868455998e-10,4095.0,0.017986477270085538,0.09168597669472266,0.00793515750041906,NaN,NaN,7076.0,0.010547998526890662,0.008428888258684776,0.00072949602869799,NaN,NaN,7044.0,0.002944945935980192,0.010682330470707626,0.0009245249689472929,NaN,NaN,6998.0,0.006267899758173103,0.010682325083101926,0.0009245245026655198,NaN,NaN,6998.0,0.006267899758173092,5.387605686710533e-9,4.662817719284021e-10,NaN,NaN,2492.0,0.006267899758173097,1.0,0
54000.0,2.1965946206403686e-5,1.8980413288145415e-6,4.2234460409165805e-5,3.6494103465212224e-6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03357826140415233,0.002901442409807932,20.0,-2.6791694534722945e-5,-2.3150263147350385e-6,7.754360951940913e-5,6.70041591972887e-6,0.16728760255012465,0.014455046937421338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016789130702076164,0.001450721204903966,0.016789130702076164,0.001450721204903966,10.0,0.0,0.0,0.0,0.0,0.0,0.10548268277989245,0.009114585345388075,NaN,NaN,7595.0,0.00012407654815412036,1.0721250708722601e-5,7.276747898913446e-5,6.287718326231557e-6,6400.0,0.32532276350315303,0.0281106055951795,0.19345589950792885,0.016716206491573595,13500.0,0.0167891307020762,0.001450721204903969,0.0167891307020762,0.001450721204903969,10.0,0.0019216825695706316,0.01678913070207613,0.001450721204903963,0.01678913070207613,0.001450721204903963,10.0,0.005919393690771909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2959276860769638,0.02557062524130131,0.176140054213949,0.015219972744003406,13499.0,0.03387185949521176,0.0472303357888093,0.004081095731483424,0.02756375779924388,0.00238173903317432,13497.0,0.016652139806544272,0.032776422479822584,0.002832156825516263,0.019402680641050003,0.001676553761921105,8873.0,0.018008321827911532,0.03277640594911884,0.0028321553971253073,0.019402670855358312,0.0016765529163555609,8873.0,0.01800832182791154,1.6530703728605154e-8,1.4283909546375132e-9,9.785691693942209e-9,8.455655445757558e-10,4454.0,0.01800832182791151,0.0971356585273665,0.008393332691164017,NaN,NaN,7587.0,0.011118139776749823,0.008857603659227917,0.0007653709820418437,NaN,NaN,7555.0,0.00312295163735358,0.011756375496995727,0.0010158490948072752,NaN,NaN,7508.000000000001,0.006459295355068245,0.0117563695676982,0.0010158485824664158,NaN,NaN,7508.000000000001,0.0064592953550682425,5.929297512036512e-9,5.123408581143509e-10,NaN,NaN,2778.0,0.006459295355068242,1.0,0
57600.0,2.164062415560596e-5,1.871283908512031e-6,4.944280703512733e-5,4.275363248824397e-6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03357826140415233,0.0029035419583831046,20.0,-3.572725021681297e-5,-3.089366921461284e-6,8.634827902340461e-5,7.466612048818678e-6,0.18960381928364295,0.01639520992863754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016789130702076164,0.0014517709791915523,0.016789130702076164,0.0014517709791915523,10.0,0.0,0.0,0.0,0.0,0.0,0.11766568874971992,0.010174656163246441,NaN,NaN,8126.0,0.00013301210383621036,1.1501674247300021e-5,7.802811975150643e-5,6.747160518686771e-6,6670.0,0.3611505775041506,0.031229009818474922,0.21462233299616162,0.0185585829343554,14400.0,0.0167891307020762,0.0014517709791915553,0.0167891307020762,0.0014517709791915553,10.0,0.001918267430968457,0.01678913070207613,0.0014517709791915493,0.01678913070207613,0.0014517709791915493,10.0,0.0059697291278364446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3292341085618909,0.028469164523869453,0.19581155795193242,0.0169319985810669,14399.0,0.037617139256656565,0.05110963864075692,0.0044194956518173074,0.029827224732778237,0.0025791865001990326,14397.0,0.01817310877621507,0.04043667128789856,0.0034965947262308177,0.023919894310701732,0.002068374414484224,9503.0,0.021006779515388766,0.040436650893768175,0.0034965929627323276,0.02391988224676502,0.002068373371304948,9503.0,0.02100677951538877,2.0394130361321368e-8,1.7634984877897445e-9,1.2063936700632218e-8,1.0431792751852203e-9,4940.0,0.02100677951538876,0.10842944894802696,0.009375990339571984,NaN,NaN,8108.0,0.012388770101666766,0.009747903232206596,0.0008429098129979444,NaN,NaN,8065.0,0.0034660723591507167,0.014081326881723671,0.001217624788213026,NaN,NaN,8018.0,0.007315224514462216,0.014081319779842944,0.001217624174107119,NaN,NaN,8018.0,0.007315224514462216,7.101880717174529e-9,6.14105906126461e-10,NaN,NaN,3110.0,0.007315224514462221,1.0,0
61200.0,2.1134046824085534e-5,1.8271595309387056e-6,5.3806486537420805e-5,4.6518792885009875e-6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03357826140415233,0.002903033236730937,20.0,-4.220184907917795e-5,-3.6485918390404312e-6,9.235221885598206e-5,7.984378869348241e-6,0.191736805459491,0.016576746254190637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016789130702076164,0.0014515166183654686,0.016789130702076164,0.0014515166183654686,10.0,0.0,0.0,0.0,0.0,0.0,0.1317267239014462,0.011388530604633657,NaN,NaN,8639.0,0.00013948670269857538,1.2059425267500494e-5,8.18085800562054e-5,7.072820837697073e-6,7045.0,0.3721424393697824,0.03217384775481585,0.22101680164715906,0.019108169816628096,15299.999999999998,0.0167891307020762,0.0014515166183654716,0.0167891307020762,0.0014515166183654716,10.0,0.001912491135591911,0.01678913070207613,0.0014515166183654655,0.01678913070207613,0.0014515166183654655,10.0,0.006021981757756735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3393292973222526,0.029336963473672782,0.20167913823408223,0.017436317932065192,15297.999999999998,0.03865383411990396,0.052710113457092714,0.004557091549084082,0.030752806554600186,0.0026587564637793105,15296.999999999998,0.018906240431414853,0.042737544937627124,0.0036949058176928445,0.02525424197393646,0.002183374026914835,10129.0,0.021015273415741293,0.04273752338305707,0.0036949039541766694,0.025254229237024976,0.0021833729257358034,10129.0,0.021015273415741303,2.1554570023216493e-8,1.8635161727910032e-9,1.2736911486256523e-8,1.101179031661546e-9,5325.0,0.021015273415741283,0.12148102576095972,0.010502731251375106,NaN,NaN,8618.0,0.01383820216979532,0.01075737563492404,0.0009300368066204356,NaN,NaN,8575.0,0.0038584916029534883,0.01697075231624061,0.0014672188483315174,NaN,NaN,8528.0,0.008345004387058806,0.01697074375708566,0.0014672181083434938,NaN,NaN,8528.0,0.008345004387058817,8.559154946334215e-9,7.399880234557217e-10,NaN,NaN,3518.0,0.008345004387058808,1.0,0
64800.0,2.0680372707495643e-5,1.784391150393512e-6,5.4853774196647e-5,4.7330186272080035e-6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03357826140415233,0.002897276240744563,20.0,-4.5068642062902875e-5,-3.88871550792449e-6,9.489602622022182e-5,8.18803566985521e-6,0.19548349585170863,0.016867153458957996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016789130702076164,0.0014486381203722815,0.016789130702076164,0.0014486381203722815,10.0,0.0,0.0,0.0,0.0,0.0,0.1350512866288635,0.01165280356008557,NaN,NaN,9149.0,0.0001423534956823003,1.2282869439340891e-5,8.348504851513931e-5,7.203447629674156e-6,7388.0,0.3841288982998149,0.033144286925165585,0.22796460017997466,0.01966976228705513,16200.0,0.0167891307020762,0.0014486381203722845,0.0167891307020762,0.0014486381203722845,10.0,0.0019026333103096755,0.01678913070207613,0.0014486381203722785,0.01678913070207613,0.0014486381203722785,10.0,0.006070974196152352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350431154070857,0.030236701194441194,0.20811434840242793,0.017956997526674425,16198.0,0.039712716431650814,0.05417489426601421,0.0046744419585214745,0.031605681203097945,0.0027270735706095553,16197.0,0.019589720933412203,0.04539667648527252,0.003917019723161805,0.02679205261295569,0.0023117330746223724,10755.0,0.021142965718786936,0.045396653589576355,0.003917017747623056,0.026792039100453392,0.0023117319087057877,10755.0,0.02114296571878694,2.2895696127402313e-8,1.9755387453451337e-9,1.3512502296387597e-8,1.1659165846951463e-9,5799.0,0.02114296571878689,0.12457047017474668,0.010748473817380002,NaN,NaN,9128.0,0.01411698617642552,0.010992728484696743,0.0009484997056973704,NaN,NaN,9085.0,0.003974986683953225,0.01769990160945963,0.0015272233359366933,NaN,NaN,9038.0,0.008243520053194047,0.017699892682560118,0.0015272225656855613,NaN,NaN,9038.0,0.00824352005319405,8.926899502578738e-9,7.702511312612957e-10,NaN,NaN,3750.0,0.008243520053194037,1.0,0
68400.0,2.0280068170700763e-5,1.7472617607879594e-6,5.7111778561951985e-5,4.920556771897681e-6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03357826140415233,0.0028929889017818952,20.0,-4.903242468509683e-5,-4.224467095961687e-6,9.863400223785144e-5,8.497970468987667e-6,0.23869507865366335,0.020565156877646183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016789130702076164,0.0014464944508909476,0.016789130702076164,0.0014464944508909476,10.0,0.0,0.0,0.0,0.0,0.0,0.13936267127925453,0.012007014195312232,NaN,NaN,9669.0,0.00014631727830449423,1.2606199504465398e-5,8.583928066041494e-5,7.395620735051299e-6,7699.0,0.4498315185637848,0.03875595508693606,0.2677296273212301,0.023066674929832467,17100.0,0.0167891307020762,0.0014464944508909507,0.0167891307020762,0.0014464944508909507,10.0,0.0018947231265816565,0.01678913070207613,0.0014464944508909446,0.01678913070207613,0.0014464944508909446,10.0,0.006114445313332399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41147476469606464,0.03545126751207633,0.24503788854540298,0.021111631824697673,17098.0,0.04643663608967957,0.059910871983728145,0.005161717149642782,0.03506249425166361,0.003020865360417699,17097.0,0.02181898258575501,0.06141146898301552,0.005291003487989316,0.036451511948516355,0.0031405384052191404,11385.0,0.027231157373124388,0.061411438010300246,0.005291000819485415,0.03645149356429076,0.003140536821296734,11385.0,0.027231157373124416,3.0972715216909475e-8,2.6685038960799154e-9,1.8384225577138005e-8,1.5839224051051716e-9,6277.0,0.02723115737312439,0.1285727675284144,0.011077392752832925,NaN,NaN,9645.0,0.014509970790481023,0.011303023727748458,0.0009738301160795077,NaN,NaN,9597.0,0.004116456157558542,0.018667142446567652,0.0016082975612079717,NaN,NaN,9550.0,0.008277409775193645,0.01866713303184273,0.001608296750067264,NaN,NaN,9550.0,0.008277409775193655,9.414724911904107e-9,8.111407066507616e-10,NaN,NaN,3958.0,0.008277409775193643,1.0,0
72000.0,2.0014554271433277e-5,1.726161063184858e-6,6.509572645697925e-5,5.614199890034487e-6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03357826140415233,0.0028959669358222455,20.0,-5.89550229112278e-5,-5.084593124003905e-6,0.00010855350285865626,9.362228474624927e-6,0.24590446741927663,0.0212081024221564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016789130702076164,0.0014479834679111227,0.016789130702076164,0.0014479834679111227,10.0,0.0,0.0,0.0,0.0,0.0,0.15987183969187702,0.013788193383338698,NaN,NaN,10190.0,0.0001562398765306252,1.3474953662540974e-5,9.163580200004762e-5,7.903156436112425e-6,7986.0,0.4633106863577008,0.03995836510281893,0.275557035947245,0.023765496832355987,18000.0,0.0167891307020762,0.0014479834679111258,0.0167891307020762,0.0014479834679111258,10.0,0.0018926398256908937,0.01678913070207613,0.0014479834679111197,0.01678913070207613,0.0014479834679111197,10.0,0.006163109507270797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424022820318578,0.03656997165210133,0.25232441534846145,0.021761792701377368,17998.0,0.04780012086256926,0.061778616871219265,0.005328114807568841,0.036144454405243956,0.0031172889987084677,17997.0,0.022678266536930856,0.06474940926551066,0.005584331662977448,0.038390231239079725,0.0033109766759155937,12017.0,0.027491540515105592,0.06474937660931383,0.00558432884653424,0.038390211877066045,0.003310975006033084,12017.0,0.027491540515105592,3.2656196747197655e-8,2.8164432008947187e-9,1.936201362661057e-8,1.669882505193377e-9,6658.0,0.02749154051510558,0.14763555645869628,0.01273287157158267,NaN,NaN,10163.0,0.016642966142803983,0.012749403210089121,0.0010995759936313525,NaN,NaN,10107.0,0.004680168945638886,0.023537989060697043,0.0020300407229272136,NaN,NaN,10060.0,0.009993845306801063,0.02353797718937325,0.002030039699081435,NaN,NaN,10060.0,0.009993845306801068,1.1871323777604617e-8,1.0238457772007238e-9,NaN,NaN,4399.0,0.009993845306801068,1.0,0
