time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,exchange_volume_fraction,bound_partition,bound_evap,bound_fcg,fix_gross,fix_gross_relative,fix_events,increment_left,increment_left_relative,increment_left_net_abs,increment_left_net_abs_relative,increment_moved_net_abs,increment_moved_net_abs_relative,led_rescale_retained,led_rescale_retained_relative,led_rescale_attempted,led_rescale_attempted_relative,led_rescale_events,led_empty_retained,led_empty_retained_relative,led_empty_attempted,led_empty_attempted_relative,led_empty_events,led_repair_retained,led_repair_retained_relative,led_repair_attempted,led_repair_attempted_relative,led_repair_events,led_repairnet_retained,led_repairnet_retained_relative,led_repairnet_attempted,led_repairnet_attempted_relative,led_repairnet_events,inc_left_retained,inc_left_retained_relative,inc_left_attempted,inc_left_attempted_relative,inc_left_events,inc_moved_retained,inc_moved_retained_relative,inc_moved_attempted,inc_moved_attempted_relative,inc_moved_events,led_fix_pbl_retained,led_fix_pbl_retained_relative,led_fix_pbl_attempted,led_fix_pbl_attempted_relative,led_fix_pbl_events,led_fix_pbl_inventory_fraction,led_fix_free_retained,led_fix_free_retained_relative,led_fix_free_attempted,led_fix_free_attempted_relative,led_fix_free_events,led_fix_free_inventory_fraction,led_fix_evap_retained,led_fix_evap_retained_relative,led_fix_evap_attempted,led_fix_evap_attempted_relative,led_fix_evap_events,led_fix_evap_inventory_fraction,led_fix_fcg_retained,led_fix_fcg_retained_relative,led_fix_fcg_attempted,led_fix_fcg_attempted_relative,led_fix_fcg_events,led_fix_fcg_inventory_fraction,led_inc_pbl_retained,led_inc_pbl_retained_relative,led_inc_pbl_attempted,led_inc_pbl_attempted_relative,led_inc_pbl_events,led_inc_pbl_inventory_fraction,led_inc_free_retained,led_inc_free_retained_relative,led_inc_free_attempted,led_inc_free_attempted_relative,led_inc_free_events,led_inc_free_inventory_fraction,led_inc_evap_retained,led_inc_evap_retained_relative,led_inc_evap_attempted,led_inc_evap_attempted_relative,led_inc_evap_events,led_inc_evap_inventory_fraction,led_inc_fcg_retained,led_inc_fcg_retained_relative,led_inc_fcg_attempted,led_inc_fcg_attempted_relative,led_inc_fcg_events,led_inc_fcg_inventory_fraction,ledger_cadence_step,void
1.4256e6,0.14889484272607373,0.009549619752460664,3.9082582794968057,0.25066268099200534,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.012955716473774576,5.2881043802774155,0.3391614183432544,10984.0,-1.0118981677925433e-8,-6.489978130678563e-10,1.0132215034544713e-8,6.498465565263207e-10,527.010335246248,33.80068923191237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268125695605028,0.05944267416559693,0.9268125695605028,0.05944267416559693,3637.0000000000005,3.4344792411564566,0.22027607001206356,3.4344792411564566,0.22027607001206356,5153.0,1.0322253872230805e-8,6.620350152054471e-10,6.049098580938921e-9,3.8796905410210215e-10,1806.0,540.8967218673816,34.69131586168389,319.4805960729872,20.4904223338304,8.553563e6,2.5252546582309843,0.16196143078374717,2.525254658230983,0.16196143078374708,5492.0,0.21458043953097705,2.7628497220464325,0.17719998755950733,2.7628497220464325,0.17719998755950733,5492.0,0.3643607481246173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.80312981732607,17.624958316182166,165.14278700063306,10.591708831843135,3.989274e6,23.351061323058154,270.5034249506794,17.34918955366149,156.23324373388618,10.020280373961231,8.496166e6,35.67361246571788,427.4838203186558,27.41738974722398,229.85271836021172,14.74198850156062,3.845387e6,40.692429932325524,13.55076470590821,0.8691009569388339,12.467912920151997,0.7996504466799317,8.357905e6,13.619645503763516,1.0,0
1.4472e6,0.11192656845860405,0.007201174624762948,3.8717380862074764,0.24910137462525112,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.012955716473774576,5.2881043802774155,0.34022809419405714,10984.0,-1.0118945891483167e-8,-6.510366339878289e-10,1.013219293999374e-8,6.51888927691648e-10,527.0122448342155,33.90711657387342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268125695605028,0.05962962368759535,0.9268125695605028,0.05962962368759535,3637.0000000000005,3.4344792411564566,0.22096884681886944,3.4344792411564566,0.22096884681886944,5153.0,1.032510098024179e-8,6.643003194056786e-10,6.05078805023212e-9,3.892979295909155e-10,1806.0,540.9482124394925,34.80373421946626,319.51279332838214,20.556937028355765,8.683162e6,2.5252546582309843,0.16247080578230208,2.525254658230983,0.162470805782302,5492.0,0.2132110327761064,2.7628497220464325,0.17775728841175514,2.7628497220464325,0.17775728841175514,5492.0,0.3704191739912452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.85282241235893,17.683586636825957,165.17388507472907,10.627020967890802,4.062124e6,23.20623543330834,270.507251066222,17.403999595618025,156.23554012082718,10.051942291256289,8.625764e6,36.267290145760725,427.5335183876383,27.50681599773476,229.88379640314344,14.790352139802707,3.918233e6,40.37763355818689,13.554119709940919,0.8720501687883447,12.469886941993392,0.8022923838101703,8.486148e6,13.066161066082008,1.0,0
1.4688e6,0.0792044034703523,0.005162042100691096,3.845160398794897,0.25060323659806655,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.012955716473774576,5.2881043802774155,0.34464519960760703,10984.0,-1.0118619109855571e-8,-6.594675997463148e-10,1.0131741755013605e-8,6.60322850765326e-10,527.0111131751636,34.34725134645564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268125695605028,0.06040378178357019,0.9268125695605028,0.06040378178357019,3637.0000000000005,3.4344792411564566,0.22383763604046972,3.4344792411564566,0.22383763604046972,5153.0,1.0327945103067396e-8,6.731101441300104e-10,6.0524677349257025e-9,3.9446156895122413e-10,1806.0,540.9857243421566,35.25802812178744,319.53540424741385,20.825296790524035,8.812762e6,2.5252546582309843,0.16458012799293498,2.525254658230983,0.1645801279929349,5492.0,0.21473555883665718,2.7628497220464325,0.18006507161467217,2.7628497220464325,0.18006507161467217,5492.0,0.3759112370367658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.888605239019,17.9155007937813,165.19548107154196,10.766396699830175,4.133713e6,23.375210128384087,270.5105803997961,17.63016882298501,156.23749170238654,10.182571606337326,8.755354e6,36.80546433567908,427.568908321098,27.866237342803913,229.9051608643161,14.983764381130559,3.989787e6,40.66529765064002,13.555724759326706,0.8834764084703721,12.470825724418164,0.812769550671824,8.615005e6,12.588715188509358,1.0,0
1.4904e6,0.052199662099489424,0.0034464680368967273,3.8267223453480312,0.2526582686336866,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.0,5.2881043802774155,0.3491456072582116,10984.0,-1.011844648647732e-8,-6.680675888711389e-10,1.0131412940513327e-8,6.689236953589897e-10,527.0093023577307,34.795641248814285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268125695605028,0.06119253973514976,0.9268125695605028,0.06119253973514976,3637.0000000000005,3.4344792411564566,0.22676052778791517,3.4344792411564566,0.22676052778791517,5153.0,1.0330739729026226e-8,6.820841906165576e-10,6.054147201238783e-9,3.997233694725647e-10,1806.0,541.017997432943,35.720561408705976,319.5572988961808,21.098680955130423,8.942361e6,2.5252546582309843,0.1667292299331337,2.525254658230983,0.1667292299331336,5492.0,0.21642493960826242,2.7628497220464325,0.182416377325078,2.7628497220464325,0.182416377325078,5492.0,0.3809604929560854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.9188060320558,18.15143699446589,165.21609744834038,10.908346455409134,4.205371e6,23.56169735148387,270.51411392855874,17.86061843479513,156.23962440450967,10.315677342519797,8.884943e6,37.30032414411226,427.59863108499167,28.232079584086687,229.9254691750059,15.180764558778485,4.061404e6,40.97232356793634,13.557015531465597,0.8950981448089812,12.47158678858892,0.8234330167565518,8.743457e6,12.284771484643153,1.0,0
1.512e6,0.03118450982164549,0.0020883272306778484,3.8146699624915192,0.25545628917310764,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.0,5.2881043802774155,0.3541274959638734,10984.0,-1.0118194699596697e-8,-6.775832500596637e-10,1.013095543575439e-8,6.784377958887953e-10,527.0072424384949,35.291995334967204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268125695605028,0.062065683822429794,0.9268125695605028,0.062065683822429794,3637.0000000000005,3.4344792411564566,0.22999612831901695,3.4344792411564566,0.22999612831901695,5153.0,1.0333561778913632e-8,6.92005696937983e-10,6.055817112482628e-9,4.055387707657436e-10,1806.0,541.0455789779007,36.23209798966123,319.57404821540837,21.40085545429869,9.071961e6,2.5252546582309843,0.16910825590464842,2.525254658230983,0.16910825590464834,5492.0,0.2186301135550135,2.7628497220464325,0.18501924005922507,2.7628497220464325,0.18501924005922507,5492.0,0.38555495729832323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.94452192509897,18.41215832301929,165.2317497795252,11.065043651820453,4.276817e6,23.803996105455333,270.51741345806164,18.11568897917662,156.24155940291928,10.462999256066876,9.014523e6,37.750634412725745,427.62377824366814,28.636601495391936,229.9407856735303,15.398401543326047,4.132807e6,41.36743512845795,13.558011132857988,0.9079367931231044,12.47216760583936,0.8352213129472923,8.87223e6,12.037134919446032,1.0,0
1.5336e6,0.015683156795023606,0.001065023688450933,3.807348666578759,0.25855231654542343,0.0,0.0,0.0,0.0,0.0,0.18931891175582793,0.0,0.0,0.0,5.2881043802774155,0.35910859692378094,10984.0,-1.0117872562131929e-8,-6.870921521882303e-10,1.0130424915153305e-8,6.879445668830708e-10,527.0053771112481,35.78828024869285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268125695605028,0.06293868984649961,0.9268125695605028,0.06293868984649961,3637.0000000000005,3.4344792411564566,0.2332312172307849,3.4344792411564566,0.2332312172307849,5153.0,1.0336462140767978e-8,7.019362988315751e-10,6.057533459452616e-9,4.113595695190813e-10,1806.0,541.0722467996729,36.74354388829879,319.5899224814773,21.702954480501855,9.201561e6,2.5252546582309843,0.17148690570003416,2.525254658230983,0.17148690570003408,5492.0,0.2209620405652855,2.7628497220464325,0.18762169122374686,2.7628497220464325,0.18762169122374686,5492.0,0.38974571100672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.9693904761744,18.67282960207115,165.2465706028659,11.221689257304071,4.348273e6,24.060067532028995,270.5206399110195,18.370720479665202,156.24344775041055,10.610298372597658,9.144102e6,38.16141656304723,427.64809906842044,29.04105096834834,229.9552848618531,15.615977628946938,4.204218e6,41.76517465954186,13.558967806926422,0.9207726540043496,12.472725216557413,0.8470072695688395,9.000908e6,11.796074388724856,1.0,0
1.5552e6,0.006715578648627964,0.0004625097252971567,3.811552964384157,0.2625060931827591,0.0,0.0,0.0,0.0077529988613380075,0.0005339580639591229,0.18574126038335692,0.0,0.0,0.0,5.288104807572431,0.36419793883176266,11000.0,-1.0117670905370127e-8,-6.968157825157522e-10,1.0130114781244397e-8,6.976728067445453e-10,527.0035019943672,36.295345150615255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268127684978923,0.06383067511947543,0.9268127684978923,0.06383067511947543,3639.0,3.4344792705766922,0.23653658859281498,3.4344792705766922,0.23653658859281498,5160.0,1.0339187275139921e-8,7.120718729722287e-10,6.059180801701492e-9,4.173028408644008e-10,1807.0,541.0990693316292,37.26612329471406,319.6091836607972,22.011856828987458,9.331161e6,2.5252548814264464,0.17391724564978037,2.5252548814264446,0.17391724564978026,5500.0,0.2236605874305645,2.762849926145986,0.1902806931819824,2.762849926145986,0.1902806931819824,5500.0,0.3936452458583721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.9946164346102,18.9391996073717,165.26482206185045,11.381980831797186,4.419287e6,24.356138425624962,270.5231002032837,18.63124107512592,156.24496691024657,10.760772899217798,9.273075e6,38.543581858041115,427.67296015849604,29.454335012566677,229.97330491345156,15.838529432297062,4.275216e6,42.21662082114938,13.559709383379534,0.9338729825310665,12.473174512459128,0.8590420601387201,9.128755e6,11.58572545030332,1.0,0
1.5768e6,0.006575850459278402,0.0004602639069664473,3.8325741858481903,0.26825360148332966,0.0,0.0,0.0,0.029617128599908994,0.002072993509651326,0.18574126038335692,0.0,0.0,0.0,5.288104807572431,0.37013064610481206,11000.0,-1.0117320382722103e-8,-7.081422298483869e-10,1.0129569653286211e-8,7.089995937988354e-10,527.0015413779405,36.88645140488306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268127684978923,0.06487046329548676,0.9268127684978923,0.06487046329548676,3639.0,3.4344792705766922,0.24038971951384172,3.4344792705766922,0.24038971951384172,5160.0,1.03417557121502e-8,7.238511457100796e-10,6.060790472429782e-9,4.242132815246019e-10,1807.0,541.135561664078,37.875734758926136,319.6507145994855,22.37333219136503,9.460761e6,2.5252548814264464,0.17675032073934532,2.5252548814264446,0.17675032073934518,5500.0,0.22748711909217947,2.762849926145986,0.19338032536546682,2.762849926145986,0.19338032536546682,5500.0,0.39734686743890396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0273848482285,19.250008718553055,165.30324445351434,11.570080189255576,4.487557e6,24.775791113504667,270.52821802018315,18.935098257131575,156.24885762530207,10.936335933277494,9.39929e6,38.90676035889356,427.7047426053297,29.936364441172188,230.01101038785242,16.099174843162444,4.343473e6,42.88050034023352,13.561426050218266,0.9492057303558207,12.474393101158624,0.8731209660757108,9.254067e6,11.391277591862131,1.0,0
1.5984e6,0.006191634898392677,0.00044038477641596493,3.848353283040192,0.273717076011903,0.0,0.0,0.0,0.045701743711961965,0.0032505715399396076,0.18574126038335692,0.0,0.0,0.0,5.288104807572431,0.37612050638701605,11000.0,-1.011702378245528e-8,-7.195810685782148e-10,1.0129127291700402e-8,7.204419399474463e-10,526.9998864622798,37.48327073212565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268127684978923,0.0659202683188508,0.9268127684978923,0.0659202683188508,3639.0,3.4344792705766922,0.2442799697493177,3.4344792705766922,0.2442799697493177,5160.0,1.0344223495817255e-8,7.357408222802068e-10,6.06236004936164e-9,4.311900037232921e-10,1807.0,541.1992282874762,38.493209799522255,319.7327067041743,22.741233755779366,9.590358e6,2.5252548814264464,0.17961068838845812,2.5252548814264446,0.17961068838845798,5500.0,0.23125698128976369,2.762849926145986,0.19650981799855802,2.762849926145986,0.19650981799855802,5500.0,0.40095524054577664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0840689343341,19.565565182903274,165.3790598452071,11.76271235125968,4.557321e6,25.19156060267665,270.53704510603706,19.242154629011846,156.25598316446934,11.113826531891458,9.526779e6,39.26136015224995,427.75977046499946,30.42474144024152,230.0855336665867,16.36500988238367,4.413219e6,43.528599288026484,13.564728303144754,0.9648016943754972,12.476793473407216,0.8874214959930826,9.380264e6,11.214527654893779,1.0,0
1.62e6,0.005795434756271668,0.000417672596319661,3.883533491962272,0.2798833193190392,0.0,0.0,0.0,0.0759212120999909,0.0054715842912773545,0.18418205120093767,0.0,0.0,0.0,5.288107912660909,0.3811099346963452,11002.0,-1.0116571672238061e-8,-7.290936631846251e-10,1.0128504799055102e-8,7.299536746021449e-10,526.9981607916343,37.98035856332053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268127684978923,0.06679469472101526,0.9268127684978923,0.06679469472101526,3639.0,3.4344823756651706,0.24752054525431802,3.4344823756651706,0.24752054525431802,5161.0,1.0346569522572523e-8,7.456694341728461e-10,6.063813725821501e-9,4.370144655190628e-10,1844.0,541.2535544701842,39.007733995825475,319.8012241069957,23.04783216382969,9.719958e6,2.5252579830770454,0.18199343147247712,2.5252579830770436,0.181993431472477,5501.0,0.23444919417501422,2.762849929583865,0.1991165032238682,2.762849929583865,0.1991165032238682,5501.0,0.40449219581227946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.1322014570781,19.828569511435465,165.44142586565175,11.923238339514544,4.626935e6,25.54373586995274,270.5451322335377,19.497982904447817,156.2625085379857,11.261720715232606,9.654116e6,39.60888118883453,427.80641140626943,30.83168426335703,230.14677818962892,16.586504106019376,4.482797e6,44.0525357260527,13.568043147310629,0.9778385999741841,12.479163324170791,0.899363855293685,9.506763e6,11.030866038399799,1.0,0
1.6416e6,0.0052442556810256506,0.00038247927430355407,3.9118932439619467,0.28530609110403193,0.0,0.0,0.0,0.10235848616848581,0.007465310978292353,0.18418205120093767,0.0,0.0,0.0,5.288107912660909,0.3856775489020124,11002.0,-1.011644945552612e-8,-7.378229593720851e-10,1.0128204796431184e-8,7.386803115936459e-10,526.9970332513253,38.43547208565382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268127684978923,0.06759523117702236,0.9268127684978923,0.06759523117702236,3639.0,3.4344823756651706,0.250487086547971,3.4344823756651706,0.250487086547971,5161.0,1.0348844942636177e-8,7.547722583131869e-10,6.06524072828536e-9,4.423561727976698e-10,1844.0,541.3008148327401,39.47868971877771,319.86310788725393,23.32857450559492,9.849558e6,2.5252579830770454,0.1841746283063884,2.5252579830770436,0.18417462830638828,5501.0,0.23730936984780307,2.762849929583865,0.2015029205956241,2.762849929583865,0.2015029205956241,5501.0,0.4079849420927765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.17376340401796,20.06924675983049,165.49798343932815,12.07026362837366,4.696263e6,25.859263817665802,270.5520252328518,19.732169552072584,156.26815057494161,11.397104272569095,9.781154e6,39.9519174623914,427.8467983957764,31.204148484902056,230.20243353817168,16.789352975515495,4.552106e6,44.50756800816089,13.571035896706418,0.9897762956333563,12.481306131173806,0.9102990398969657,9.632236e6,10.848434475520504,1.0,0
1.6632e6,0.004694349268926522,0.0003464702418321994,3.9330962602077175,0.29028534826832386,0.0,0.0,0.0,0.12452055895455971,0.009190340492907673,0.18418205120093767,0.0,0.0,0.0,5.288107912660909,0.39029307841709937,11002.0,-1.0116338307796928e-8,-7.466445249737992e-10,1.0127960525055912e-8,7.475023121118378e-10,526.9963501465263,38.89539154842365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268127684978923,0.06840416544209658,0.9268127684978923,0.06840416544209658,3639.0,3.4344823756651706,0.2534847475329096,3.4344823756651706,0.2534847475329096,5161.0,1.035109446473042e-8,7.63970892869502e-10,6.066633722188324e-9,4.4775280500477486e-10,1844.0,541.3444991113282,39.95436827914657,319.9190455810853,23.61188372218241,9.979157e6,2.5252579830770454,0.1863787063900061,2.5252579830770436,0.18637870639000595,5501.0,0.24019756882741908,2.762849929583865,0.2039143720270934,2.762849929583865,0.2039143720270934,5501.0,0.4114337184257647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.21224907012993,20.31226247302987,165.54936333534533,12.218504560288084,4.765548e6,26.177647425005475,270.55814628407796,19.968762655394002,156.27309965533675,11.533862422178327,9.908158e6,40.29055034227157,427.88432750826274,31.580348613876488,230.25307342171794,16.99401417766098,4.621367e6,44.970985385050724,13.573743347141141,1.0018210982259594,12.483249356474477,0.9213363078922318,9.757158e6,10.671976388593126,1.0,0
1.6848e6,0.004167298138120455,0.0003108062866316785,3.9492087472037247,0.29454069883402567,0.0,0.0,0.0,0.1441888785281459,0.010753924587006313,0.18418205120093767,0.0,0.0,0.0,5.288107912660909,0.39439875170126987,11002.0,-1.0116158380170105e-8,-7.544854044296182e-10,1.0127703064474237e-8,7.553464324482472e-10,526.9963771498803,39.30455216342561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268127684978923,0.069123740474584,0.9268127684978923,0.069123740474584,3639.0,3.4344823756651706,0.25615127075210536,3.4344823756651706,0.25615127075210536,5161.0,1.0353328972153834e-8,7.72174110288793e-10,6.067971035991081e-9,4.525626635236564e-10,1844.0,541.3786254586441,40.3772119641179,319.9589437509257,23.863243733905573,1.0108757e7,2.5252579830770454,0.1883393101462068,2.5252579830770436,0.18833931014620667,5501.0,0.24271995857393885,2.762849929583865,0.2060594415550632,2.762849929583865,0.2060594415550632,5501.0,0.41479938373040653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.2423603300412,20.528182314429312,165.58581001714302,12.34975493103038,4.834997e6,26.455441283546072,270.56258741396675,20.179154528531416,156.27668302561668,11.6554597075732,1.0035409e7,40.62080727516076,427.9137785409657,31.914753420266017,230.28900953429084,17.17546226191587,4.690792e6,45.3617599782212,13.575670691204921,1.012503462968205,12.484623828337345,0.9311307814969539,9.882269e6,10.499689325285068,1.0,0
1.7064e6,0.0036754396564329145,0.00027766186599827473,3.9646759297396166,0.2995122814227707,0.0,0.0,0.0,0.14389642533294786,0.010870685877945927,0.18418205120093767,0.0,0.0,0.0,5.288107912660909,0.39949123040553164,11002.0,-1.011632702833324e-8,-7.642400644014106e-10,1.0127901439614323e-8,7.651144557489905e-10,526.9969563073789,39.81209649507108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268127684978923,0.0700162665660265,0.9268127684978923,0.0700162665660265,3639.0,3.4344823756651706,0.25945869727348214,3.4344823756651706,0.25945869727348214,5161.0,1.0355893147937395e-8,7.823381375619458e-10,6.069515435994803e-9,4.5852282698044327e-10,1844.0,541.4160668601588,40.901391250628535,319.99833969187677,24.174342234046694,1.0238357e7,2.5252579830770454,0.1907711482845318,2.5252579830770436,0.19077114828453165,5501.0,0.24513335253567015,2.762849929583865,0.208720082121,2.762849929583865,0.208720082121,5501.0,0.4180596538246864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.27600358473654,20.795783896521932,165.62209007237482,12.511955814467415,4.905672e6,26.721756780320543,270.56684321506475,20.44002938066703,156.27995029509464,11.80620188964477,1.0162613e7,40.94072558908947,427.94680727203206,32.3293320425448,230.32483372925404,17.39993826509292,4.761452e6,45.734526329463556,13.577682563133772,1.0257289001639667,12.48600435115844,0.9432578388104762,1.0008603e7,10.33307259649116,1.0,0
1.728e6,0.0032126875455264397,0.00024780932879551744,4.008177455302125,0.30916911489722404,0.0,0.0,0.0,0.08108000756869528,0.006254072943480552,0.1821346923891155,0.0,0.0,0.0,5.288107912660909,0.40789602283593124,11002.0,-1.0116316068035848e-8,-7.803178675729205e-10,1.0127911892462796e-8,7.812123067075553e-10,527.0087556822357,40.650603012057175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268127684978923,0.07148932064694238,0.9268127684978923,0.07148932064694238,3639.0,3.4344823756651706,0.26491738154205,3.4344823756651706,0.26491738154205,5161.0,1.035849379134602e-8,7.98998146377589e-10,6.071056765079699e-9,4.682884596507999e-10,1873.0,543.2257991456647,41.90149797111288,321.07131089983056,24.76570314482489,1.0367957e7,2.5252579830770454,0.19478473301682447,2.5252579830770436,0.19478473301682436,5501.0,0.24651914443049672,2.762849929583865,0.21311128981910687,2.762849929583865,0.21311128981910687,5501.0,0.4209416400447076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.6823832240825,21.264646928593223,165.87352557415687,12.794585982914915,4.975447e6,26.91249199186777,270.574514128761,20.87065355259575,156.28526942662486,12.054999799519027,1.0288325e7,41.224128213440586,428.35010413298,33.040608615205336,230.57434793363092,17.785257230651204,4.831202e6,45.939536622960055,13.58117132118002,1.047578048492439,12.488268635404308,0.9632774505777675,1.0133855e7,10.169266238666921,1.0,0
1.7496e6,0.002786550471045469,0.00021640552259187272,4.062852878959563,0.31552408959428185,0.0,0.0,0.0,0.10555120737173838,0.00819718301492464,0.1821346923891155,0.0,0.0,0.0,5.288107912660909,0.41067828063858813,11002.0,-1.0116273627694567e-8,-7.856371179461405e-10,1.0127869140856405e-8,7.865376338749144e-10,527.080713623217,40.93346898430115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268127684978923,0.07197694913322601,0.9268127684978923,0.07197694913322601,3639.0,3.4344823756651706,0.2667243823721397,3.4344823756651706,0.2667243823721397,5161.0,1.0360945485944365e-8,8.046385112093341e-10,6.07249227223422e-9,4.715941366441204e-10,1873.0,543.8009185914196,42.23197218084637,321.40819852716777,24.960792883643116,1.0497545e7,2.5252579830770454,0.1961133592179495,2.5252579830770436,0.19611335921794937,5501.0,0.2475350227076843,2.762849929583865,0.2145649214206388,2.762849929583865,0.2145649214206388,5501.0,0.4234988168612345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.1580680568131,21.446635062516844,166.15218267190568,12.903498535019837,5.042467e6,27.07002377794991,270.57673718696384,21.01318487519807,156.28657168145537,12.137328058561351,1.0413595e7,41.47490127562286,428.81997908468975,33.302469356258065,230.8496016215055,17.927946828210295,4.898171e6,46.078427615383895,13.581797427489512,1.054772199740595,12.488635404171152,0.9698764473069263,1.0254837e7,10.004802284134518,1.0,0
1.7712e6,0.0024015521473858053,0.0001878604117291587,4.120826549713641,0.3223499323703375,0.0,0.0,0.0,0.12081371215523026,0.009450602075293404,0.1821346923891155,0.0,0.0,0.0,5.288107912660909,0.41366002850368594,11002.0,-1.0116412850116074e-8,-7.913521616899746e-10,1.0128009198152592e-8,7.922592811622985e-10,527.0981708645929,41.23203383615777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268127684978923,0.07249954096369858,0.9268127684978923,0.07249954096369858,3639.0,3.4344823756651706,0.26866094657629236,3.4344823756651706,0.26866094657629236,5161.0,1.0363390098686088e-8,8.106718536044738e-10,6.07390993162616e-9,4.751290625952872e-10,1873.0,544.6169020817878,42.60242925439475,321.8861833502417,25.179411989836556,1.0627143e7,2.5252579830770454,0.19753724895776237,2.5252579830770436,0.19753724895776223,5501.0,0.24823637295930123,2.762849929583865,0.21612277954592368,2.762849929583865,0.21612277954592368,5501.0,0.42585923983582513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.9620031285119,21.66523679183562,166.62311770022072,13.034023653757846,5.111538e6,27.22575022627572,270.5790414785625,21.165932287906273,156.28792155949046,12.225557260715876,1.0538873e7,41.706421939798346,429.61386349673086,33.606364687480976,231.3146490994427,18.094491625388898,4.967224e6,46.193638194337886,13.582559521324542,1.062490034534286,12.489081844606643,0.9769532008709079,1.0379382e7,9.847517256550425,1.0,0
