t_seconds,weight,off_weight,binding_weight,grid_pbl,recon_pbl,ref_n2_pbl,grid_free,recon_free,ref_n2_free,grid_evap,recon_evap,ref_n2_evap
3450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9750.0,7.777015804314408e-7,0.0,0.0,1.990428903750363e-8,1.7085643206183665e-9,7.73300296422109e-7,2.0041934976902607e-8,1.5709183812193221e-9,4.401284009331852e-9,2.8498810764552963e-8,1.4476051069100146e-9,4.572486314462025e-8
9900.0,1.1660488248692102e-6,0.0,0.0,2.9309149676976044e-8,2.157038308632603e-10,1.161418659270069e-6,2.949838213057032e-8,4.04936284457512e-10,4.630165599140908e-9,4.229549671154156e-8,1.6122942663954817e-9,7.292366512723299e-8
10050.0,8.928608177810653e-7,0.0,0.0,2.3828642599994375e-8,2.6868142570244916e-9,8.856777499946653e-7,2.3946705518278392e-8,2.5687513387405303e-9,7.183067786399984e-9,3.096101383561845e-8,2.568876059323714e-9,5.745027569883117e-8
10200.0,1.8745565272106598e-7,0.0,0.0,6.4131357439729994e-9,1.5744134193648387e-9,1.8473349681819642e-7,6.434201583952547e-9,1.5533475793852753e-9,2.722155902869574e-9,6.326379223022486e-9,5.723574169110285e-10,1.2142613648561042e-8
10350.0,3.5293021497530583e-6,0.0,0.0,4.5217404664808367e-7,1.4074032313143337e-7,3.3400023995987834e-6,4.5199527263094364e-7,1.4091909714857329e-7,1.8929975015427522e-7,1.1929163174967484e-7,3.0932768093825167e-8,1.8223091797840442e-7
10500.0,6.4102547230137055e-6,0.0,0.0,8.135253304710302e-7,1.035744204985698e-7,6.245630150860949e-6,8.130737242342999e-7,1.0402602673529983e-7,1.6462457215275645e-7,2.3022949558436606e-7,1.2961465513061543e-8,3.8560243884244215e-7
10650.0,7.618270134855163e-6,0.0,0.0,8.857148372017549e-7,5.458304898221626e-8,7.4094098356128384e-6,8.877156271083686e-7,5.2582259075603865e-8,2.0897926274769134e-7,2.5902578075087195e-7,1.4913182927127097e-8,4.7292467734832356e-7
10800.0,9.497542638100982e-6,0.0,0.0,8.824422115376886e-7,2.803519401471873e-8,8.991388535429298e-6,8.86859181890448e-7,2.361822366195922e-8,5.076384383264055e-7,2.580091002533119e-7,2.5104778507787005e-8,5.29770391473251e-7
10950.0,1.172512869175644e-5,0.0,0.0,1.047025457797135e-6,8.558812989274938e-8,1.0634581554565735e-5,1.0508381871158022e-6,8.177540057408248e-8,1.0937785192542578e-6,2.5152107865457156e-7,2.954911259787191e-8,5.694309489921012e-7
11100.0,1.2694214984459092e-5,0.0,0.0,1.5037501656812655e-6,1.6726291233543082e-7,1.1218836227904467e-5,1.506603860922145e-6,1.702382416048878e-7,1.4793470361530298e-6,2.602221587662661e-7,3.021709200444873e-8,5.861231538104587e-7
11250.0,1.373475682457478e-5,0.0,0.0,2.2421937471781884e-6,1.1094001256146095e-7,1.2051358950498523e-5,2.2436324848940014e-6,1.1357686647795503e-7,1.6870021754089785e-6,2.992135144642142e-7,1.8044086173290093e-8,6.432595000042718e-7
11400.0,1.4364424534234003e-5,0.0,0.0,2.77035510068387e-6,3.2348129529748085e-7,1.2577423123260667e-5,2.770917047762743e-6,3.260237552609757e-7,1.7903252274593226e-6,3.2873184737445763e-7,3.0893362217520443e-8,6.939156037252235e-7
11550.0,1.1088250583126922e-5,0.0,0.0,3.2903878632229166e-6,1.2693107303455e-7,9.95181990148708e-6,3.2952525227041545e-6,1.2206641355331143e-7,1.1374425419193178e-6,3.585134901268511e-7,1.3943333098577567e-8,6.619642047809948e-7
11700.0,1.7154294165318005e-5,0.0,0.0,3.3806181000612044e-6,1.2563009456002856e-7,1.3798836915083428e-5,3.3881628652138524e-6,1.3069457229394868e-7,3.3616522199442337e-6,3.94390614441877e-7,1.3722052751315655e-8,8.628889158071595e-7
11850.0,2.1126086365936203e-5,0.0,0.0,3.585364162449699e-6,2.4568241917624845e-7,1.654969040446213e-5,3.593916613298872e-6,2.530728184889826e-7,4.588547241679293e-6,4.294528598419177e-7,2.700972487579845e-8,9.990034249713713e-7
12000.0,2.21637199489201e-5,0.0,0.0,2.9419492943350223e-6,4.2682309212436635e-7,1.6880009881956203e-5,2.9485378951382906e-6,4.3364726793088805e-7,5.296250949973949e-6,3.79179719226917e-7,4.4586711823525875e-8,9.934230970382646e-7
12150.0,2.5671446660526608e-5,0.0,0.0,4.762652985574049e-6,8.704399939836393e-7,1.9785497926337458e-5,4.767865018712401e-6,8.756520271219882e-7,5.900082595675921e-6,5.024029380471627e-7,7.070147667829797e-8,1.1762062964873472e-6
12300.0,2.5301975081676213e-5,0.0,0.0,3.57467665993707e-6,1.287671355076478e-6,1.839068035725426e-5,3.5784779410097977e-6,1.2932530300812254e-6,6.9251475333463166e-6,3.9922593632059655e-7,1.017673344855419e-7,1.0704510763860951e-6
12450.0,3.123839304029048e-5,0.0,0.0,8.297200108498218e-6,7.470504631658813e-7,2.4206105663302667e-5,8.29857026021409e-6,7.4842061488175e-7,7.04567588069708e-6,7.414537742160902e-7,4.1638384361311084e-8,1.5268214218912189e-6
12600.0,3.0294355102639058e-5,0.0,0.0,7.677412371270607e-6,1.3419472501368622e-6,2.2671177380985768e-5,7.676992026168974e-6,1.3498630948972865e-6,7.636437330202803e-6,6.826239460630457e-7,1.2120618609188425e-7,1.4531428363687355e-6
12750.0,2.913168153094727e-5,0.0,0.0,8.99909968723326e-6,1.8365397189263655e-7,2.0682386412088612e-5,9.016836864023639e-6,2.013911486830197e-7,8.462536261750556e-6,7.846671460680862e-7,5.0376745286446045e-8,1.5058647432423153e-6
12900.0,3.4597956666094664e-5,0.0,0.0,7.303624172356e-6,6.094537224388342e-7,2.2563902201009224e-5,7.331029297045412e-6,6.393917860023586e-7,1.2078081050761306e-5,6.796035473096995e-7,4.990799311935004e-8,1.5859395492708046e-6
13050.0,4.432306919408121e-5,0.0,0.0,7.97474579931992e-6,1.1305218408505037e-6,2.7506745661540215e-5,7.989765052328571e-6,1.1455410938591557e-6,1.6879375461590535e-5,7.47835524705797e-7,7.14139714553262e-8,1.8562169113943687e-6
13200.0,4.128379514461612e-5,0.0,0.0,6.723396458072983e-6,2.0807960651609677e-6,2.4352395500019585e-5,6.731118954519695e-6,2.1118093159613827e-6,1.6993885942318742e-5,6.53004296106245e-7,1.9230931740243043e-7,1.757392851369535e-6
13350.0,3.94323087077256e-5,0.0,0.0,1.2827688761518532e-5,2.0703698268364066e-6,2.835137662541733e-5,1.2813750532459862e-5,2.0564332365043456e-6,1.112158690645308e-5,1.164996458952614e-6,9.954541911223054e-8,2.1817608505588928e-6
13500.0,3.625114879955979e-5,0.0,0.0,1.0775135377199196e-5,2.856301512069198e-6,2.4272867192755682e-5,1.0779636111179023e-5,2.869091000750633e-6,1.1983758804182788e-5,1.0362341075031199e-6,3.874373564883688e-7,1.941609434732209e-6
13650.0,4.469639711546249e-5,0.0,0.0,1.2230377386570153e-5,3.431124064659771e-7,2.927411391452339e-5,1.2253153310177558e-5,3.258899510901944e-7,1.5443282182906254e-5,1.2224984692337845e-6,1.4464146281441626e-7,2.3599389583779653e-6
13800.0,4.224431785380301e-5,0.0,0.0,9.529917477081522e-6,6.521109317981791e-7,2.7070222816748552e-5,9.548727865598908e-6,6.716306369814061e-7,1.5202399396820117e-5,1.0014286657115521e-6,9.106090259609794e-8,2.2350715842269543e-6
13950.0,4.494487747161963e-5,0.0,0.0,8.977221966897916e-6,9.974530797737474e-7,2.8249259199999e-5,8.99203750172379e-6,1.0122686145996196e-6,1.673719813232064e-5,9.487136662991864e-7,8.242311408130802e-8,2.3508903978600023e-6
14100.0,4.386584327784764e-5,0.0,0.0,8.038683730129283e-6,2.3092408989732605e-6,2.6675953229510663e-5,8.04946083303503e-6,2.3255204984132496e-6,1.723344892725516e-5,8.723332206274188e-7,2.5086523898653907e-7,2.2475080121466675e-6
14250.0,5.4191454680025614e-5,0.0,0.0,1.5272960378022193e-5,3.0522972778928678e-6,3.6234375431192725e-5,1.5276585894033028e-5,3.055953106389149e-6,1.7996982726354125e-5,1.5480966007737017e-6,1.9428083501076314e-7,3.130101080710331e-6
14400.0,6.174547702877652e-5,0.0,0.0,1.2572852757645335e-5,4.306358893108109e-6,3.478719832680521e-5,1.258565011887912e-5,4.315788416736616e-6,2.700639024664509e-5,1.3427931663622828e-6,5.566258077797909e-7,2.997794861296655e-6
14550.0,8.436585420947392e-5,0.0,0.0,1.8257680858447108e-5,5.964936678373258e-7,4.621633672276861e-5,1.830136905859938e-5,5.746036247202725e-7,3.8238629112186474e-5,1.9437479769952634e-6,2.4133931586344195e-7,3.997376685814409e-6
14700.0,7.217934050390769e-5,0.0,0.0,1.4538902145573913e-5,1.3376593839263255e-6,4.1651946869424635e-5,1.4585085396808896e-5,1.3874608401459407e-6,3.0632043852040225e-5,1.5998077579446005e-6,1.1056766537182609e-7,3.895190380818564e-6
14850.0,7.44726370607076e-5,0.0,0.0,1.186585765122108e-5,1.3814722397342255e-6,4.0134748147467e-5,1.190559993946957e-5,1.4212145279827163e-6,3.448046942227971e-5,1.3569021087504292e-6,6.817469430307842e-8,3.556858185981954e-6
15000.0,0.00016385259424600546,0.0,0.0,1.3927772165703164e-5,2.4120432411547076e-6,8.187771639855031e-5,1.3945075472874731e-5,2.4602396011839478e-6,8.241602096231724e-5,1.6024142390441027e-6,2.45184785970946e-7,7.479979683297969e-6
15150.0,0.00010645584893489667,0.0,0.0,1.9796844212010795e-5,3.122166327814945e-6,5.325253041800478e-5,1.9796294705939734e-5,3.1217413306709487e-6,5.3463696648629164e-5,2.211965072642989e-6,1.2380407920297804e-7,4.9263795255283225e-6
15300.0,5.928417720943471e-5,0.0,0.0,1.6134108861864115e-5,4.205288463248381e-6,3.6262209593882986e-5,1.6139106390487063e-5,4.279636103213467e-6,2.3112742593276535e-5,1.8559333056507952e-6,6.288391370572938e-7,3.5928032377493505e-6
15450.0,6.0462269668406385e-5,0.0,0.0,2.000444451285065e-5,1.276498700207223e-6,3.879881977157716e-5,2.008254100163122e-5,1.3545951889877933e-6,2.1739854598330558e-5,2.3950945558102514e-6,2.595975984475829e-7,3.893743815294047e-6
15600.0,6.617208645284337e-5,0.0,0.0,1.5037173676971688e-5,1.975752772776695e-6,3.609549288529927e-5,1.5056677451734378e-5,1.996142885010319e-6,3.0113805598117638e-5,1.903629850850331e-6,7.356534431015571e-8,3.5482369193405563e-6
15750.0,6.784337898824611e-5,0.0,0.0,1.294697725334708e-5,2.3829936599106564e-6,3.527358699491651e-5,1.295466198196836e-5,2.390678388531934e-6,3.257834053618702e-5,1.6599663542470108e-6,1.798871935552278e-7,3.460794421356909e-6
15900.0,6.752014413884367e-5,0.0,0.0,1.3092250993247956e-5,2.74527257884697e-6,3.462139326042899e-5,1.3097377922942198e-5,2.7566786159165496e-6,3.290420037519526e-5,1.6759700270713834e-6,3.010633372780012e-7,3.4654258723889246e-6
16050.0,6.272961631243176e-5,0.0,0.0,1.8640655181494674e-5,4.089454293982194e-6,3.797634014317238e-5,1.8653862320565952e-5,4.1029919452210445e-6,2.4757893831947304e-5,2.304317001914823e-6,3.5649641737170704e-7,4.025926943530531e-6
16200.0,6.047863486980533e-5,0.0,0.0,1.605062740658153e-5,2.4184004236786165e-6,3.382948225450547e-5,1.6066733431119875e-5,2.413177710147918e-6,2.6656811773492648e-5,2.036209560799524e-6,3.5174786557191426e-7,3.7213013686625205e-6
16350.0,6.77836369739888e-5,0.0,0.0,1.632579100922243e-5,3.4945102735291466e-6,3.75250148656418e-5,1.6353793467855094e-5,3.5247804633968714e-6,3.0300297608528006e-5,2.096892993857608e-6,3.42291689934003e-7,4.228988639111102e-6
16500.0,6.3469823860992e-5,0.0,0.0,1.3152818975013823e-5,1.617116797697625e-6,3.530801963152394e-5,1.3176588228820288e-5,1.6408860515040885e-6,2.8245128314645836e-5,1.7364191507657021e-6,8.935473189349996e-8,4.07134883654496e-6
16650.0,5.835508036058834e-5,0.0,0.0,1.2367318368772531e-5,2.4991273034800237e-6,3.2878721706454594e-5,1.2378117229495883e-5,2.509926474730793e-6,2.5561281024047665e-5,1.6571992557775802e-6,2.585829576253073e-7,3.81974555033869e-6
16800.0,7.982600188783924e-5,0.0,0.0,1.4915278639596292e-5,6.340343895265946e-7,4.0553554384933606e-5,1.4901599363007883e-5,6.786799644252086e-7,3.93463852700482e-5,1.963682952371598e-6,1.0320460693452549e-7,4.596565247150847e-6
16950.0,8.611527327145116e-5,0.0,0.0,1.7542822143056907e-5,1.5808658224080332e-6,4.3687324592388934e-5,1.7551238594814887e-5,1.6089161545693865e-6,4.251079724973011e-5,2.3128089344678113e-6,2.4257938378109337e-7,4.976732345191351e-6
17100.0,7.349960686916024e-5,0.0,0.0,1.802100572240235e-5,9.730167005718936e-7,3.940740091609635e-5,1.8068787841566556e-5,9.524705306503539e-7,3.412835548277624e-5,2.393387924366067e-6,3.345949910869685e-7,4.502839442544993e-6
17250.0,6.742541939063085e-5,0.0,0.0,1.5209661370514433e-5,2.0644063075839193e-6,3.540965500178633e-5,1.5249663224349649e-5,2.104408161419139e-6,3.2057018861500755e-5,2.0831125573926914e-6,1.0375233530238805e-7,4.0678880121895e-6
17400.0,6.751721879660399e-5,0.0,0.0,1.2844502504940974e-5,7.071902897473031e-7,3.3245357276066226e-5,1.2870945052974557e-5,7.336328377808851e-7,3.433416908770834e-5,1.8067979249033288e-6,1.0050773143310091e-7,3.803847957876511e-6
17550.0,6.760142007275007e-5,0.0,0.0,1.2643134473720691e-5,1.7808704914999508e-6,3.30798177751257e-5,1.2658368142848154e-5,1.7961081977505115e-6,3.457987364138068e-5,1.8072069629551183e-6,1.0282087453814379e-7,3.836448255781234e-6
17700.0,6.849960872949652e-5,0.0,0.0,1.3931212129922932e-5,6.011736953851818e-7,3.3930277674536896e-5,1.3929901101968342e-5,6.464788326063574e-7,3.461520873891735e-5,1.9790556442835175e-6,1.304336262140899e-7,4.0004055072248225e-6
17850.0,7.076050656416447e-5,0.0,0.0,1.613376980302217e-5,1.5972729783455756e-6,3.652349361848752e-5,1.6130880883388872e-5,1.5946358537593763e-6,3.427176022046592e-5,2.2919719096384412e-6,1.7192570161385992e-7,4.402463798132797e-6
18000.0,7.392555050743483e-5,0.0,0.0,1.6948602135434318e-5,2.094488602379581e-6,3.796989978444415e-5,1.6964687191130093e-5,2.112188122467681e-6,3.598703941057548e-5,2.425485320378506e-6,6.113962469674977e-7,4.64631915852808e-6
18150.0,8.706941142224934e-5,0.0,0.0,1.7614586412376504e-5,2.7320841638089447e-6,4.111529328167178e-5,1.767810086053021e-5,2.7955986119626526e-6,4.602979771029446e-5,2.5849577983128845e-6,1.6558807583313046e-7,4.944290876844135e-6
18300.0,9.183617077902965e-5,0.0,0.0,1.5177771240608731e-5,7.149891696078529e-7,3.96600540221014e-5,1.5227095571777997e-5,7.734591307735601e-7,5.234247428610588e-5,2.273690919930378e-6,1.948260913999536e-7,4.77789284701946e-6
18450.0,9.687580264660854e-5,0.0,0.0,1.4332863190924828e-5,7.702522621428813e-7,4.0187469789099915e-5,1.4364198072258527e-5,7.580593843481793e-7,5.682513662907453e-5,2.1869541773728212e-6,2.875099481626357e-7,4.816422844501338e-6
18600.0,9.69935916364703e-5,0.0,0.0,1.495787546517821e-5,4.75365288668673e-7,4.048417694996027e-5,1.4971566943778328e-5,5.07123709284281e-7,5.664065904145259e-5,2.2967254174975016e-6,3.5602459042965154e-7,4.90703142507052e-6
18750.0,0.00010264628180492272,0.0,0.0,1.736055751534325e-5,1.355216338219864e-6,4.4013796289990076e-5,1.735126964317256e-5,1.4273313284786933e-6,5.875069940420524e-5,2.6642930139085614e-6,1.6533865831620857e-7,5.410273376652762e-6
18900.0,0.0001945756752792326,0.0,0.0,2.0703274694073865e-5,2.1945083344480955e-6,6.927483468920344e-5,2.0693077231834575e-5,2.2554856969129597e-6,0.00012560915937562999,3.204041594835088e-6,3.88332539806042e-7,7.876578634676498e-6
19050.0,9.034602438298388e-5,0.0,0.0,1.878441997456581e-5,2.150053887898817e-6,4.302159920617471e-5,1.8813151791173354e-5,2.1787857045063656e-6,4.7484784961420016e-5,2.941837723360611e-6,1.258319782780196e-7,5.650105962954621e-6
19200.0,7.874786822015165e-5,0.0,0.0,1.598987875247967e-5,3.640497249235612e-6,3.764063067516353e-5,1.6016118177900216e-5,3.6667366746561556e-6,4.1172484430272336e-5,2.5709919543745756e-6,3.3402285414040916e-7,5.040683436065007e-6
19350.0,6.98723492670598e-5,0.0,0.0,1.338282293869529e-5,1.6762613318368994e-6,3.195064481205984e-5,1.3403602905678885e-5,1.6970464061781924e-6,3.79525155869173e-5,2.2139419832985703e-6,8.42454863342171e-8,4.289822653364239e-6
19500.0,6.748444688787105e-5,0.0,0.0,1.2942454393506282e-5,1.5830705622381805e-6,3.079643456799958e-5,1.2950692314840731e-5,1.5913698557384638e-6,3.670926355152751e-5,2.159480448369642e-6,1.083312833704315e-7,4.196836732158019e-6
19650.0,7.226786132137725e-5,0.0,0.0,1.3900997778547741e-5,1.4694946293461277e-6,3.1570291809387497e-5,1.3901855896901228e-5,1.484860577404549e-6,4.069673890922071e-5,2.319486771037179e-6,1.9489919952554216e-7,4.391320989536239e-6
19800.0,7.44132424198659e-5,0.0,0.0,1.554425498254004e-5,7.765283872054479e-7,3.3767138389955776e-5,1.556115988793948e-5,7.90031279654466e-7,4.066444094348014e-5,2.5728388145393535e-6,2.2707753501869484e-7,4.758639459599564e-6
19950.0,7.73439798518849e-5,0.0,0.0,1.5560539913152683e-5,2.0438142745138717e-6,3.513579538440882e-5,1.5584147947109037e-5,2.067422308470222e-6,4.2236702507729045e-5,2.619673502080608e-6,2.3404240933043843e-7,5.000698648429223e-6
20100.0,9.212304967988034e-5,0.0,0.0,1.4728818728127854e-5,3.802423298576231e-7,3.7782539633949374e-5,1.4745963046051526e-5,3.8510548268900684e-7,5.436128077069477e-5,2.4998851992489957e-6,3.473723686030173e-7,5.3449604862495805e-6
20250.0,0.00010974137702633378,0.0,0.0,1.4307473536402151e-5,3.327959827122461e-6,4.1884097215621364e-5,1.432493804783015e-5,3.345424338550454e-6,6.790717871143275e-5,2.484730515458122e-6,4.1783444571736656e-7,5.927993388744887e-6
20400.0,8.739597435742768e-5,0.0,0.0,1.2401823394296307e-5,6.391360715021217e-7,3.4747247190780036e-5,1.242626788657682e-5,6.132641678151108e-7,5.270489385535728e-5,2.167703778761287e-6,4.35717148026412e-7,4.974683467024332e-6
20550.0,9.384294180268697e-5,0.0,0.0,1.2863621404671341e-5,3.203647239027835e-6,3.718576427803141e-5,1.2879514660016491e-5,3.219595012180667e-6,5.672471311570946e-5,2.2831700557812065e-6,4.597143047212345e-7,5.381586320187644e-6
20700.0,0.0001084787879834543,0.0,0.0,1.3453077073314871e-5,1.663170251736238e-6,3.713193005362854e-5,1.3460510393771275e-5,1.6557369312798338e-6,7.137577728664218e-5,2.3263478576290583e-6,7.181438064631775e-7,5.390532669074008e-6
20850.0,8.813256681888431e-5,0.0,0.0,1.5417915529798798e-5,3.7903077909730588e-6,3.404773691536115e-5,1.545869199316461e-5,3.831549982109249e-6,5.41411024745577e-5,2.6865081614802396e-6,6.009950994725112e-7,5.105545106112991e-6
21000.0,7.249155963651063e-5,0.0,0.0,1.4567429588290106e-5,1.7221072908504797e-6,3.109404684675406e-5,1.462720502772029e-5,1.6474538585676072e-6,4.145789533605864e-5,2.513495501177224e-6,8.077078154357528e-7,4.688850267300992e-6
21150.0,7.400992814983982e-5,0.0,0.0,1.4153253476945176e-5,5.04227785754832e-6,3.140978234685376e-5,1.4189432939810598e-5,5.078457320413738e-6,4.26553269572124e-5,2.5298337529284137e-6,8.600664224327267e-7,4.763527965559584e-6
21300.0,7.100230882702143e-5,0.0,0.0,1.1475781691163012e-5,1.5905269067889219e-6,2.8003881562681682e-5,1.1477843175850628e-5,1.5845260052925809e-6,4.2993997316721435e-5,2.047300680791497e-6,4.974107823292164e-7,4.2110095890602875e-6
21450.0,6.912350402388792e-5,0.0,0.0,1.0587105070019236e-5,3.980600794956767e-6,2.713333261841311e-5,1.0585701116872277e-5,3.979203213035316e-6,4.197196413958918e-5,1.9622200890016754e-6,7.035924037151954e-7,4.127042352706127e-6
21600.0,6.376826907005846e-5,0.0,0.0,8.879388035640245e-6,1.287709756461737e-6,2.3769313404840354e-5,8.875850347360413e-6,1.2762041516279768e-6,3.99816595476852e-5,1.6177508443960842e-6,5.639537785450321e-7,3.5921738082046596e-6
